"","Question","Answer"
"1542","
									السؤال : هل يجوز استعمال العادة السرية ( الاستمناء ) ولو لمرة واحدة في الأسبوع من أجل التخلص من الوقوع في مهالك الزنى ؟ مع العلم بأن الزواج متعذر بنوعيه لعدة أسباب ، وكذلك الصيام الذي يعتبر لهم ؟
								","
									الجواب : لا يجوز استعمال العادة السرية حتى في الحالة المذكورة .
								"
"1543","
									السؤال : هل أن ممارسة العادة السرية من الكبائر ؟ وإذا لم يكن للمرأة مني - كما يقال عن الأطباء - فهل تجوز لها الممارسة ؟ وإذا جاز ذلك أولياً فهل يجوز نشره بين النساء ثانوياً ؟ خصوصاً مع العلم بأضراره الصحية والاجتماعية .
								","
									الجواب : لا يجوز التلذذ بالمس للرجل والمرأة ولو مع عدم الإنزال ، ولا يستثنى من ذلك إلا مس أحد الزوجين ونحوهما للأخر ، وكذا مس الإنسان لنفسه من أجل الإثارة للنكاح المحلل .
								"
"1544","
									السؤال :  ما رأيكم في العادة السرية ، أو ( الاستمناء ) ، وما هي نصائحكم فيها ؟
								","
									الجواب : يحرم القيام بالعمل المذكور ، وقد ورد التأكيد على عفة الفرج ومنعه عن الوقوع في الحرام في كثير من الروايات ، حتى ورد عن النبي ( صلى الله عليه وآله وسلم ) : ( إن أكثر ما تَلِجُ به أمتي النارَ الأجوفان : البطن والفرج ) .
كما ورد النهي عن العمل المذكور بخصوصه ، وقد عُبِّر عنه في الأحاديث الشريفة بأن فاعله كناكح نفسه ، ففي رواية الإمام الصادق ( عليه السلام ) : ( ثلاثة لا يكلمهم الله ، ولا ينظر إليهم ، ولا يزكّيهم ، ولهم عذاب أليم ) ، ثم ذكر ( عليه السلام ) منهم : ( الناكح نفسه ، والمنكوح في دبره ) .
على أن في مضارّه البدنية والاجتماعية ما يكفي لتجنبه ، فاللازم على المؤمن الابتعاد عن هذا العمل لأنه من المحرمات الشديدة ، ولأضراره المذكورة .
								"
"1545","
									السؤال : يلتجأ بعض شبابنا إلى استعمال العادة السرية لعدم تمكنهم من الزواج ، ولا يقدرون على تركها ، وعندما نخبرهم بحرمته - وقد تابوا إلى الله ، وعادوا إلى الصلاة - يقولون : هل نستطيع أن نفعل هذا الفعل في الشهر مرة أو مرتين ؟
								","
									الجواب : لا يجوز لهم ذلك ، لأنه لا يجوز فعل الحرام حتى في العمر مرة واحدة .
								"
"1546","
									السؤال : الممارس للاستمناء فترة من الزمن مع عدم علمه بحرمته وبإيجابه جنابة صاحبه ، فما هو حكم صلاته وصيامه ؟
								","
									الجواب :  يجب عليه إعادة الصلاة وتداركها ، ويقتصر على ما تيقن بطلانه ، أما الصوم فصحيح لا يحتاج إلى تدارك .
								"
"1547","
									السؤال :  بعض العوائل التي تعودت أن تقيم أعياد بمناسبة ميلاد أولادها أو بناتها ، علماً أن هذه الأعياد لا تخلو من بعض الاختلاطات وصرف الأموال التي تكون بعض العوائل في حاجتها ، نرجو من سماحتكم توضيح هذا الأمر الذي أصبح عادة طبيعية عند بعض العوائل ؟
								","
									الجواب : العادة المذكورة من العادات التي جاءتنا من المجتمعات المادية والكافرة ، فالجدير بالمؤمنين الإعراض عنها وتركها ، واستبدالها بإحياء المناسبات الدينية المتواصلة على طول أيام السنة ، كمولد الرسول ( صلى الله عليه وآله وسلم ) ومواليد الأئمة الطاهرين ( عليهم السلام ) ، وعيد الغدير ونحوها ، فإن في إحيائها إحياءً للإيمان والدين ، مع ما فيها من الترفيه والتسلية ، وجمع المؤمنين والتعارف بينهم ، وفي ذلك إحياء لهويتنا وشخصيتنا ، وحفظ لها من الضياع والانهيار .
								"
"1548","
									السؤال : قاعدة ( قبح العقاب بلا بيان ) هل تعارضها قاعدة ( وجوب دفع الضرر المحتمل ) ؟
								","
									الجواب : قاعدة ( قبح العقاب بلا بيان ) واردة على قاعدة ( وجوب دفع الضرر المحتمل ) ورافعة لموضوعها ، لأن موضوع قاعدة ( دفع الضرر المحتمل ) عند الشك في التكليف هو العقاب ، فمع جريان قاعدة ( قبح العقاب بلا بيان ) يؤمن العقاب ، ولا يبقى موضوع لقاعدة ( وجوب دفع الضرر المحتمل ) ، كما ذكرناه في الجزء الرابع من الكتاب المذكور .
								"
"1549","
									السؤال : هل حجية الاستصحاب مصدرها العقل أو الأخبار ؟
								","
									الجواب : الدليل على اعتبار الاستصحاب هو الأخبار ، وعمدتها صحيحتا زرارة ، وقد أفضنا الكلام في ذلك في الجزء الخامس من كتابنا ( المحكم في الأصول ) المطبوع قريباً .
								"
"1550","
									السؤال :  ما الفرق بين ( الحكم ) و( الفتوى ) و( الثبوت ) ؟
								","
									الجواب :  الحكم يكون في الواقعة المعيّنة ( الجزئية ) ، كـ( حكم ) الحاكم الشرعي بين المتخاصمين عنده ، والفتوى تكون في الواقعة الكلية ، كـ( الفتوى ) بنجاسة الخمر مثلاً ، فهو حكم عام ينطبق على كل خمر وفي كل زمان ، و( ثبوت ) الهلال هو مجرد اكتمال قناعة المجتهد بوجود الهلال استناداً إلى الحجج الشرعية أو القطعية .
								"
"1551","
									السؤال : على القول بنجاسة الجلود المستوردة من الدول الكافرة يتفرع السؤال : إذا علم إجمالاً باشتمال يد الكافر على المذكى وعلى غير المذكى فهل يمكن البناء على الطهارة ؟
								","
									الجواب : العلم الإجمالي إنما يسقط الأصل الترخيصي كأصالة البراءة والتذكية ، كما لو علم إجمالاً بنجاسة بعض الثياب الطاهرة ، أما العلم الإجمالي بالترخيص فلا يصلح لإسقاط الأصل الإلزامي ، كما لو علم إجمالاً بتطهير أحد الثوبين المعلوم نجاسة أحدهما ، ومنه المقام ، لأن مقتضى الأصل عدم التذكية المحرز لنجاسة الجلد ، فالعلم بوجود المذكى إجمالاً لا ينهض بإسقاط الأصل المذكور .
								"
"1552","
									السؤال : هل يجب الرد على أهل البدع على كل العلماء ؟ أم أنه يكفي أن يرد عليهم البعض ؟
								","
									الجواب :  يكفي ردّ بعض الفقهاء عليهم .
								"
"1553","
									السؤال : ماحكم فائدة المصارف اذا كانت متغيرة خلال العام مثلا من( 12 الى 10 الى 8%) علما ان البلد اسلامي ؟
								","
									الجواب : إذا كان المصرف حكومياً تابعاً لدولة تدعي الولاية الدينية ولو باطلاً او اهليا اسلاميا فلا يجوز الايداع فيها واخذ الفائدة واما ان كان المصرف حكوميا تابعا لدولة لا تدعي الولاية الدينية فيجوز الايداع فيه لابنية اشتراط الفائدة ثم يجوز اخذ الفائدة بنية كونها منحة مجانية بعد اجراء حكم مجهول المالك عليه بقبضه نيابة عن سماحة السيد (مدظله) ثم تملكه هدية من سماحته بشرطين ان لا يصرف في الحرام ويدفع خمس ما زاد منه عن المؤنة واما ان كان اهلياً غير اسلامي فيجوز الايداع فيه واخذ الفائدة.
								"
"1554","
									السؤال : ما هو الحكم الشرعي من القروض والسِّلَف من البنوك والمصارف العراقية ؟ راجين الإجابة بشيء من التفصيل .
								","
									الجواب : يجوز إجراء صورة القرض من دون قصد المعاملة المحرمة ، ثم إجراء حكم المجهول المالك على المال المذكور ، وقد أذن سماحة السيد الحكيم ( دام ظله ) بقبضه بالوكالة عن سماحته على حسب نيته ، ثم تملّكه للآخذ هدية من سماحته بشرطين :
1 - أن لا يستخدمه في المحرَّمات .
2 - أن يدفع خمس ما زاد عن المؤنة عند حلول رأس سنته الخمسية .
ثم إذا حلَّ موعد القسط لوفاء القرض أو الفائدة دفعهما كضريبة مثل سائر الضرائب .
								"
"1555","
									السؤال : ما حكم التعامل ببطاقة الائتمان ( فيزا كارد ) ؟
								","
									الجواب : لا مانع منه في نفسه إذا كان وفق الضوابط الشرعية .
								"
"1556","
									السؤال : ما حكم لبس دبلة الخطوبة - هي عبارة عن خاتم من فضه يلبسه الرجل عند عقد القِران ، ويُلبس في اليد اليمنى ، وبعد الزواج ( الدخلة ) يلبس في اليد اليسرى -فهل هو جائز ؟
								","
									الجواب : وردت بعض الروايات في استحباب التختم في اليمين ، بل ورد أيضاً أنه من علامات المؤمن .
								"
"1557","
									السؤال :  في بعض القنوات الفضائية رغم أنها ذو توجه شيعي ، لكن ما حيَّرني وألفت انتباهي هو المذيعات ، حيث يجعلن على شفاهِنَّ أحمر الشفاه ، وبعض المساحيق الخفيفة ، هل هذا جائز شرعاً ؟
								","
									الجواب : لا يجوز لهن استعمال الزينة ، ولكن النظر إليهن من دون تلذذ جائز .
								"
"1558","
									السؤال : يوجد جهاز يستطيع التقاط كل المحطات التلفزيونية في العالم ، ما يسمى ( ستلايت ) ، وفي ضمنها كثير من المحطات التي تبث صور خلاعية وإباحية ، أو مقدمات الإباحية ، فيكون الفرد متمكناً باستعمال هذا الجهاز من التقاطها ، فهل ترون أنه يحرم إستعمال ذلك الجهاز مطلقاً ؟ أو خصوص الالتقاط للصور الإباحية ؟
								","
									الجواب : حبذا لو أمكن السعي لمنع هذا الجهاز درءاً للفساد العام ومنعاً منه ، أما بعد دخوله في البلاد وتعذر التخلص منه فاللازم على المؤمن البعد عنه وتجنُّبه ، ما لم يأمن على نفسه وعائلته من الوقوع في الحرام ، ولم يكن في أخذه له تشجيع للغير ممن لا يؤمن وقوعه في الحرام على أخذه واستعماله ، حيث يحرم التشجيع على الفساد ، كما يحرم عقلاً وشرعاً تعريض الإنسان نفسه وعياله للوقوع في الحرام ، والله من وراء القصد .
								"
"1559","
									السؤال : التلفزيون ، هل يُعدّ في زماننا هذا أداة لهو ؟ أو لا يُعدّ ؟
								","
									الجواب :  الظاهر أنه من الآلات الصالحة للوجهين ، فيجوز بيعه .
								"
"1560","
									السؤال : هل صحيح أن السيدة ليلى زوجة الإمام الحسين ( عليه السلام ) لم تكن موجودة في معركة الطف ؟
								","
									الجواب : هناك خلاف - ينقله المؤرخون - في حضورها في كربلاء ، والأعمّ الأغلب من كلماتهم خالية من التصريح بشيء في هذا المجال ، فلا تصرّح بالنفي والإثبات ، وعثرنا على رواية منقولة عن كتاب ( معالي السبطين ) تصرِّح بأنها كانت ضمن الركب الذي خرج من المدينة متجهاً إلى مكة ، إلا أنها منفردة لا تكفي في المقام ، والله سبحانه وتعالى العالم .
								"
"1561","
									السؤال : ما الأسباب التي دفعت الإمام الحسين ( عليه السلام ) لإعلان الثورة ؟
								","
									الجواب :  من أسباب ثورة الإمام الحسين ( عليه السلام ) أن الظلم والباطل صار يتوارث من الآباء إلى الأبناء ، واستمرار هذه الحالة سيعرِّض الدين إلى الخطر ، حيث أن الفساد الفكري والسلوكي وصل إلى ذروته في زمن يزيد ، فكان الحال يقتضي أن يقف الإمام الحسين ( عليه السلام ) في وجهه ، لِمَا في شخصية الإمام ( عليه السلام ) من صفات فريدة ، ومقبولية عند جميع المسلمين ، واستشهاده على يد يزيد سيفضح الخط الأموي ويكشف زيف ادعاءاته .
								"
"1562","
									السؤال : ما الأسباب التي دفعت الإمام الحسن ( عليه السلام ) للمبايعة ؟
								","
									الجواب :  من أسباب صلح الإمام الحسن ( عليه السلام ) خذلان الناصر ، وعدم صمود جيش الكوفة لجيش الشام .
								"
"1563","
									السؤال : أريد أن أعرف قصة أو واقعة ( الطف ) بالتفصيل ، ولماذا سميت بهذا الاسم ؟
								","
									الجواب : بإمكانك مراجعة الكتب الخاصة بذلك ، والاطلاع عليها ، مثل كتاب ( اللهوف في قتلى الطفوف ) للسيد ابن طاووس ، و( مقتل السيد عبد الرزاق المقرم ) ، وكتاب ( المجالس السنية ) للسيد محسن الأمين .
وأما سبب التسمية : ففي اللغة أن الطَّف : ساحل البحر ، وجانب البر ، فسميت البقعة بذلك لأنها طرف البر مما يلي الفرات ، فهو اسم من أسماء كربلاء ، ثم تجوّز في ذلك فسميت الواقعة بواقعة الطف تسمية للمظروف باسم الظرف .
								"
"1564","
									السؤال :  لماذا أخذ الإمام الحسين ( عليه السلام ) جميع أهله وأبناءه ومعارفه معه إلى الحرب ؟ ما دام يعلم بأنه سيحرم من الماء ؟ وبأنه ستكون هناك حرب ؟
								","
									الجواب :  إذا توقف حفظ الدين وبقاؤه على التضحية بالنفس والأهل والمال فتكون التضحية وظيفة شرعية .
								"
"1565","
									السؤال :  لماذا أخذ الإمام الحسين ( عليه السلام ) جميع أهله وأبناءه ومعارفه معه إلى الحرب ؟ ما دام يعلم بأنه سيحرم من الماء ؟ وبأنه ستكون هناك حرب ؟
								","
									الجواب : 
								"
"1566","
									السؤال :  من هو الأكبر في العمر : الإمام زين العابدين ( عليه السلام ) أم أخوه علي الأكبر ( سلام الله عليه ) الشهيد بواقعة الطف الأليمة ؟ علما بأن الأخبار تذكر بأن أمامنا زين العابدين ( عليه السلام ) كان له من أولاد الإمام الباقر ( عليه السلام ) ، بينما عمر الأكبر ( سلام الله عليه ) (18) أو (19) سنة .
								","
									الجواب :  المعروف في الروايات أن علي الأكبر ( سلام الله عليه ) هو الأكبر في السِّن من الإمام زين العابدين ( عليه السلام ) .
								"
"1567","
									السؤال : هل جميع الفقهاء متفقون على أن القرآن الكريم كان مرتباً بنفس الترتيب الحالي في زمن النبي ( صلى الله عليه وآله وسلم ) ؟
								","
									الجواب :  المعروف أن ترتيب آيات السورة الواحدة هو نفسه الذي كان في زمن النبي ( صلى الله عليه وآله وسلم ) ، وأما الترتيب بين السور أنفسها فهو حدث في زمن الصحابة ، كما أشار إلى ذلك الباحثون في علوم القرآن من الفريقين .
								"
"1568","
									السؤال : هل كان الأئمة المعصومين ( عليهم السلام ) من بعد الحسين يصلون الجمعة ؟ وهل كان ذلك مع عامة المسلمين أو مع خاصة أصحابهم ؟
								","
									الجواب :  لم يعرف تصدِّيهم ( عليهم السلام ) لإقامة صلاة الجمعة مع أصحابهم ، لِما فيه من تحدٍّ صارخ لحُكَّام عصورهم ، وهو ما لم تكن تسمح به الظروف ، ولذلك وردت الروايات عن مشاركة بعضهم ( عليهم السلام ) في صلاة الجمعة مع جمهور المسلمين .
								"
"1569","
									السؤال : المعروف أن تدوين الحديث عند أبناء العامة تأخر لأسباب سياسية بسبب منع الخلفاء ذلك ، فهل تأخر التدوين عند أتباع الإمام علي ( عليه السلام ) ؟ وهل أمَر الأئمة ( عليهم السلام ) أصحابهم بتدوين الحديث ؟ ومتى بدأ التدوين عندنا ؟
								","
									الجواب :  ذكر المؤرخون أن الإمام عليّا ( عليه السلام ) قد دوَّن حديث الرسول ( صلى الله عليه وآله وسلم ) في حياته ، ففي الحديث عن أُمّ سَلمة قالت : دعا رسول الله ( صلى الله عليه وآله وسلم ) بأديم ، وعلي بن أبي طالب ( عليه السلام ) عنده ، فلم يزَل رسول الله ( صلى الله عليه وآله وسلم ) يُملي وعليٌّ ( عليه السلام ) يكتب ، حتى ملأ بطن الأديم وظهره وأطرافه .
ودوّن الصحابي أبو رافع كتاب السنن والأحكام والقضايا ، وكان البراء بن عازب صاحب رسول الله ( صلى الله عليه وآله وسلم ) يحدّث ، ويَكتُب من حوله حديثَه .
وقد أُثرت عنه روايات كثيرة في فضائل الإمام علي بن أبي طالب ( عليه السلام ) ، وهناك صحابة آخرون ذُكر أنهم دوّنوا الحديث ، ومن أصحاب أمير المؤمنين ( عليه السلام ) دوَّن بعضهم الحديث عنه ( عليه السلام ) مثل عبيد الله بن أبي رافع ، وربيعة بن سميع ، وسليم بن قيس الهلالي ، وعلي بن أبي رافع ، وزيد بن وهب الجهني ، وغيرهم .
								"
"1570","
									السؤال : : بأي تاريخ كان تحويل القبلة عندنا الإمامية ؟
								","
									الجواب :  جاء في بعض الروايات أنه بعد حرب بَدْر .
								"
"1571","
									السؤال : : بأي تاريخ كان الإسراء والمعراج عندنا الإمامية ؟
								","
									الجواب :  المشهور أن الإسراء والمعراج حصل قبل الهجرة بفترة وجيزة ، وقد رجَّح بعض المحققين وقوعه في السنة الثالثة للبعثة .
								"
"1572","
									السؤال : : ما يعني خروج عائشة علي أمير المؤمنين ( عليه السلام ) من الناحية الشرعية ؟ إذا أخذنا سورة الأحزاب ( آية : 33 ) بنظر الاعتبار .
								","
									الجواب :  خروج أهل الجمل على الإمام أمير المؤمنين ( عليه السلام ) لا خلاف بين الفريقين في كونه بَغياً على الإمام الشرعي المفترض الطاعة عند كل فريق من زاويته الخاصة ، وحكم الباغي واضح ، غير  أن القوم يدَّعون توبتها بعد أن وضعت الحرب أوزارها وأجلت عن عشرين ألف قتيل ، وهي توبة لم تثبت ، لأنها رواية ، وخبر الحرب والبغي دراية بالقطع واليقين ، وأما لو أخذنا الآية الكريمة بنظر الاعتبار فالأمر واضح جداً في ارتكاب خلاف النص القرآني .
								"
"1573","
									السؤال :  بأي تاريخ نزلت سورة النور ( الآية : 11 ) ؟
								","
									الجواب : المعروف تاريخياً أنها نزلت في السنة السادسة للهجرة ، بعد عودة النبي ( صلى الله عليه وآله وسلم ) من غزوة بني المصطلق .
								"
"1574","
									السؤال :  يوجد ديوان شعر ينسب للإمام علي ( عليه السلام ) ، فهل هذا صحيح السند ؟
								","
									الجواب :  لم يثبت ذلك .
								"
"1575","
									السؤال : هل صحيح أن عُمر تزوج أم كلثوم بنت أمير المؤمنين ( عليه السلام ) ؟
								","
									الجواب :  لم نتحقق من ذلك واختُلف فيه .
								"
"1576","
									السؤال : هل أن رأس الإمام الحسين ( عليه السلام ) في مصر ؟ أو في مرقده الشريف في كربلاء ؟ 
								","
									الجواب : ورد في بعض الروايات أن رأس الإمام الحسين ( عليه السلام ) أعيد إلى مرقده الشريف ، وهو المشهور بين الشيعة .
								"
"1577","
									السؤال :  أنا في مدينة الموصل ونشأت من الصغر على أن الرسول ( صلى الله عليه وآله وسلم ) مات موت اعتيادي ، وبعد معرفة ديني واهتدائي بالأئمة المعصومين ( عليهم السلام ) سمعت صديقي يقول : أن الرسول ( صلى الله عليه وآله وسلم ) مات مسموماً ، مستنداً إلى حديث يقوله : ( ما مات منا إلا مسموماً أو شهيداً ) .
وإن صح ذلك فهل تعلمون من هي التي سمت الرسول ( صلى الله عليه وآله وسلم ) ، فقد سمعنا بعض الأقاويل من الأصحاب المعروفين بالتدين ولا أريد الخوض فيها ؟
								","
									الجواب :  ورد في بعض الروايات أن المرض الذي توفى الرسول ( صلى الله عليه وآله وسلم ) كان من كتف شاة مسمومة قدمته له امرأة يهودية .
								"
"1578","
									السؤال : هل يصح التوطن بالنسبة للطلاب الذين يدرسون خارج وطنهم الأصلي فيما لو كانت فترة دراستهم تستغرق (4) سنوات ؟ وما هي الفترة اللازمة التي يجب أن يقضيها الطالب حتى يتحقق منه التوطن ؟
								","
									الجواب : بمجرد البناء على الدراسة ونحوها بعد الاستقرار في المحل يترتب على المحل حكم الوطن في مدة الاشتغال ، ولا يتوقف على قضاء زمان بعد الاستقرار فيه .
								"
"1579","
									السؤال : هل يجوز التصفيق في مواليد أهل البيت في المأتم وإستخدام الموسيقى؟","
									الجواب : لا بأس بالتصفيق إذا لم يكن على نحو يوجب الهتك.
ولا تجوز الموسيقى إذا كانت لهوية كما لا تجوز إذا كانت هتكاً لحرمة المسجد او الحسينية."
"1580","
									السؤال : ما هو حكم التصفيق والتصفير في المآتم في مواليد الأئمة (ع) وكذلك فى المساجد؟
								","
									الجواب : يجوز التصفير في نفسه، كما أن التصفيق بنفسه ليس محرماً إذا لم يقترن بمحرم آخر، نعم الأحوط وجوباً اجتناب ما يكون منه على غرار إيقاع موسيقي منظّم. ولكن لا ينبغي التصفير ولا التصفيق في المساجد والحسينيات حرصاً على حرمة هذه الأماكن وقداستها. ويحرم ذلك إذا كان على خلاف مقتضى الوقف أو مع منع المتولي على الوقف ، او كان يوجب هتك تلك الأماكن المقدسة.
								"
"1581","
									السؤال : في الأيام الأخيرة نلاحظ في احتفالات أهل البيت ( عليهم السلام ) التي تقام في الحسينيات تُصاحَبُ بالأناشيد ، وكذلك المجموعات التي تجتمع للتصفيق ، فهل يسيء هذا إلى آل البيت ( عليهم السلام ) وقدسية الحسينيات أو المسجد ؟
								","
									الجواب :  نعم يجوز ذلك إذا لم يكن على نسق الإيقاع الموسيقي ، وإلا فالأحوط وجوباً تركه .
								"
"1582","
									السؤال : ما رأيكم في التصفيق في المناسبات الدينية أي ( الزفة الإسلامية ) ؟ 
								","
									الجواب : إذا لم يقترن ذلك بمحرم فلا بأس به .
								"
"1583","
									السؤال : ما هو حكم المرأة المقصرة في تعلم الأحكام الشرعية ، والمعتمدة على العرف فقط ، مع العلم بأنها متعلمه وغير جاهلة ؟
								","
									الجواب : لا يجوز التقصير في تعلم الأحكام الشرعية التي هي معرض الابتلاء .
								"
"1584","
									السؤال :  هل تارك تَعلُّم المسائل الشرعية عن عمد من العاصين ؟
								","
									الجواب :  نعم هو من العاصين إذا كان جهله سبباً في ترك العمل بالأحكام الشرعية .
								"
"1585","
									السؤال : هل يجوز تخيل المرأة عارية وفي حالة ممارسة الجنس معها ؟ مع ما يستتبع هذا الأمر من وقوع خارجي بالمحرم ؟ وهل يجوز التخيل الآنف الذكر مع التأكد من عدم استتباع ذلك أي فعل محرم في الخارج ؟ وفي حال الجواز مع عدم استتباعه المحرم الخارجي هل يجوز تخيل امرأة محدَّدة ومعروفة بالنسبة إلى المتخيِّل ؟ أم يجب أن لا تكون معروفة بالنسبة إليه ؟
								","
									الجواب : التخيّل جائز في حدّ نفسه ، ويلزم اجتنابه إذا استلزم محرّماً - كما هو المتعارف - .
								"
"1586","
									السؤال : هل يجوز شرعاً استخدام حبوب منع الحمل ؟ ولماذا ؟ 
								","
									الجواب :  نعم يجوز ما لم تؤد إلى ضرر شديد بصحة المرأة ، ولا معنى للسؤال عن العلة ، فإن التحريم هو الذي يحتاج للدليل والعلة .
								"
"1587","
									السؤال :  هل يجوز أخذ الأموال بعنوان الهبة والهدية من الناس الذين يتاجرون ببيع وشراء بعض أجزاء جسم الإنسان مثل الكلية وغيرها ؟
								","
									الجواب : لا بأس بأخذ المال منهم .
								"
"1588","
									السؤال :  رجل استخرج ( حيمناً ) من منيه وطلب حفظه ، وأوصى إن هو مات أن تلقح به زوجته بعد وفاته لأنه لم يرزق طفلاً ، فمات ولقحت به زوجته بعد شهرين من وفاته وحملت منه :
أ - فما حكم هذه الوصية ؟
ب - وهل يجوز للمرأة القبول أو الرفض ؟ 
ج - وهل يعتبر الولد ولداً شرعياً للمتوفى ولزوجته ؟
د - وما هو الحكم في الموارد المتقدمة لو كان التلقيح بعد انتهاء العدة ؟
								","
									الجواب : أ - هذه الوصية غير نافذة ، لأن المرأة بموت الزوج تخرج عن عصمته ، ويحرم تلقيح المرأة بماء غير زوجها .
ب - يجب على المرأة الرفض ويحرم عليها القبول .
ج - الأحوط وجوباً كونه ولداً شرعياً لهما ، بمعنى أنه يجب الاحتياط في أمر ميراثه منهما وميراثه منه ، نعم إذا وقع التلقيح غفلة عن الحرمة المذكورة وبتخيل جوازه شرعاً لحقه حكم ولد الشبهة في كونه ولداً شرعياً وارثاً وموروثاً .
د - لا أثر للعدة ، لأنها بائنة ، فلا فرق في جميع ما سبق بين كون التلقيح قبل خروج العدة وكونه بعد خروجها .
								"
"1589","
									السؤال : هل يجوز بيع الكلى ونحوها من الأعضاء ؟ سواء كان الإنسان مضطراً للمال أم لا ؟ وما هي الضابطة العامة لجواز ولصحة بيع أعضاء الجسم ؟
								","
									الجواب : الأحوط وجوباً عدم بيع الأعضاء ، خصوصاً ما كان منها معرضاً لأن يتوقف عليه حياة الإنسان كالكلية ، بل إذا خشي الضرر بقلعه ضرراً تتعرض معه الحياة للخطر فهو حرام .
								"
"1590","
									السؤال : هل يجوز بيع الأعضاء خاصة بالنسبة للفقير المحتاج للمال ؟
								","
									الجواب : الأحوط وجوباً عدم بيع الأعضاء ، خصوصاً ما كان معرضاً لأن يتوقف عليه الإنسان كالكلية ، بل إذا خشي الضرر بقلعه ضرراً تتعرض معه الحياة للخطر فهو حرام .
								"
"1591","
									السؤال : هل يجوز للمرأة وضع اللولب ؟
								","
									الجواب :  إذا لم يعلم بقتل اللولب النطفة بعد تلقيحها جاز وضعه ، ولكن وضعه يستلزم النظر للعورة ولمسها عادة فلا يجوز الإقدام عليه إلا مع الحاجة والضرورة إلى ذلك .
								"
"1592","
									السؤال : هل يجوز التشريح للجثة لأغراض التدريس ؟
								","
									الجواب : إذا كانت الجثة لمسلم حرم تشريحها ، وإذا كانت لكافر جاز .
								"
"1593","
									السؤال :  ما حكم استعمال الأدوية ( أبر ، شراب ، حبوب ) المانعة للحمل برضا الطرفين أو عدمه ، وهل يسمح لذوي الأعذار الشرعية كالمرض ونحوه ؟
								","
									الجواب : يجوز استعمال ذلك إلا أن يؤدي إلى ضرر بليغ بالصحة ، نعم مع عدم الضرورة الصحية الأحوط وجوباً للزوجة إرضاء الزوج بذلك .
								"
"1594","
									السؤال : هل يجوز للمرأة أن تعرض نفسها على الطبيبة للفحص لغرض طلب الولد ؟
								","
									الجواب :  إذا كان في ذلك ضرورة عرفية فلا بأس .
								"
"1595","
									السؤال :  ما هو حكم ولد التلقيح من باب البنوة والنفقة والإرث والحضانة وغيرها ؟
								","
									الجواب :  إذا كان التلقيح بين بيضة الزوجة وحيمن الزوج فتترتب الأحكام المذكورة كافة .
								"
"1596","
									السؤال : إدخال ماء الرجل في رحم امرأة أجنبية بطريقة التلقيح الصناعي هل يترتب عليه حدّ الزنى ؟
								","
									الجواب : لا يترتب الزنى ولا يجب الحد ، وإنما هو محرم لا غير .
								"
"1597","
									السؤال : إذا وضعت البيضة المخصبة في الحاضنة الصناعية وماتت فعلى من تكون الدية ؟
								","
									الجواب :  لا دية ، إلا أن تلج الروح فتكون الدية على من يستند القتل له .
								"
"1598","
									السؤال : هل يجوز شرعاً تخصيب بيضة المرأة بخلايا من نفس المرأة ، علماً أن الجنين الناتج صورة طبق الأصل من أمه ، وهل الدخول في هذا البحث فيه إشكال باعتبار أنه بحث رسالتي للدكتوراه ؟
								","
									الجواب : نعم يجوز ذلك ، ويجوز الدخول في هذا البحث ونحوه من البحوث في نواميس الكون واستكشاف قدرة الله تعالى وعجيب خلقه استزادة في تثبيت الحجة ، وقال تعالى :
( سَنُرِيهِمْ آيَاتِنَا فِي الآفَاقِ وَفِي أَنفُسِهِمْ حَتَّى يَتَبَيَّنَ لَهُمْ أَنَّهُ الْحَقُّ أَوَلَمْ يَكْفِ بِرَبِّكَ أَنَّهُ عَلَى كُلِّ شَيْءٍ شَهِيدٌ ) [ فصلت : 53 ] . 
نعم لا بُدَّ من عدم اقترانه بمحرم خارج كالنظر لما يحرم النظر إليه ، والحذر من الغرور العلمي الذي قد يجر للمهالك ، ومنه تعالى نستمد التوفيق والتسديد وهو حسبنا ونعم الوكيل .
								"
"1599","
									السؤال : اضطررت لعرض زوجتي لمرض ألم بها على أكثر من طبيبة نسائية ولكنها لم تشف ولم تتحسن ، وعلمت بوجود طبيب ماهر قد عالج نفس الحالة بنجاح ، فهل لي أن أعرضها عليه ؟ علماً بأن مرضها نسائي يستلزم كشف العورة ولمسها .
								","
									الجواب : يجوز ذلك في الفرض المذكور .
								"
"1600","
									السؤال :  هل يجوز عقد بيت الرحم إذا كان الزوجين لا يريدان الإنجاب .
								","
									الجواب : الأحوط وجوباً ترك ذلك إذا كان موجباً للعقم الدائم ، وإن كان موجباً لمنع الحمل مؤقتاً فلا بأس به .
								"
