"","Question","Answer","bookmark"
"556","
3
Question: What is the quantity of the maintenance which a husband should provide his wife with? Moreover, can a man force his wife out of his home during Iddah (waiting period)?","Answer: The amount of maintenance, from the point of clothing, food and shelter, must be in accordance with the wife's social status. During the Iddah, husband must not kick his wife out of the house.","/english/qa/14925/"
"557","
4
Question: A woman, who is not obedient to her husband and does not carry out her matrimonial obligations, had, without his consent, left her matrimonial home and stayed with her parents for seven months. She, then went to a non-Islamic court, filed a divorce application, and demand maintenance and custody of the children. Has such a woman, who has violated her marital duties, any right in anything from her husband?","Answer: The said woman is not entitled to shari'i maintenance. As for her dowry and her right in nursing her offspring for the hawlayn (the two years), it should not be forfeited by virtue of nushouz (recalcitrance of the woman toward her husband) .","/english/qa/14926/"
"558","
1
Question: Can a person offer Salatul Layl before midnight, if he is unable to wake up before dawn.","Answer: Yes, he can.","/english/qa/14928/"
"559","
2
Question: Can I offer Salatul Layl before midnight?","Answer: If you cannot wake up before dawn to offer them, you can offer  them before midnight.","/english/qa/14964/"
"560","
3
Question: How can we know the time of mid-night? Do 00.00 hours the point of mid-night as it is commonly held by some people?","Answer: Midnight is halfway between sunset and true dawn. So if the sun sets at 7 p.m. and the true dawn begins at 4 a.m., then midnight will be at 11:30 p.m. The criteria for determining midnight are the timings of sunset and true dawn, which differ according to place and season.","/english/qa/14929/"
"561","
4
Question: Is it enough for night prayers to read only Salat al-Shif` & al-Witr?","Answer: It is permissible to offer al-Shaf` and al-Witr only. It would also be sufficient to offer al-Witr alone.","/english/qa/14930/"
"562","
1
Question: What is the difference between Ahl-e Kitab (the People of the Book) and the rest of the unbelievers with respect to Shari'ah law?","Answer: Ahl-e Kitab (Christians, Jews and Zoroastrians) are ritually pure and it is permissible to eat their foods even if we know that they have touched the food with wet hands. Yes, if their food contains meat, it is necessary that the meat should be halal. As for those of non-Muslims who are not from the People of the Book, they are ritually impure and their food is najis, if it has been touched with a wet hand by them.","/english/qa/14922/"
"563","
1
Question: In the Name of Allah, the Compassionate the Merciful
To, 
Grand Ayatollah Sistani (may Allah grant him long life)
Salamun alaykum
Your Eminence is kindly requested to let us know your view in a few sentences regarding Nahjul Balaghah. 
May Allah protect you for Islam and Muslims. 
Answer: In the Name of Allah, the Compassionate the Merciful
What has been recorded in this book from words and sayings of the Commander of the Faithful, Ali (A.S) is, without doubt, at the peak and pinnacle of eloquence after the words of Allah, the Exalted, and those of His Prophet (S). That is because the book offers innate (fitri) methods of thinking and reflection on the universe and the realities in it. As well, the book provides an exposition of the tenets of Islam, its teachings, guidelines and traditions which human life is based upon. Also, the ways to self-purification and development of the soul, the purposes of Shari'ah which provide the basis of religious laws have been put forward. Similarly, the etiquettes of statesmanship, its conditions and necessary qualifications, the method of praising and glorifying Allah, invocation and supplication etc. have been explained. 
This precious book, on the other hand, is a true mirror showcasing the history of Islam and the events that took place following the demise of the Holy Prophet (S) especially the period of the caliphate of Imam Ali (A.S) encompassing an important part of his normative conduct, moral virtues, knowledge and jurisprudence. 
It is befitting for all Muslims to benefit from this book in their religious matters, to learn from it and use it for self-purification. I recommend all – especially the youth – to give special importance to studying this book, reflecting on it and memorizing a part of it. What is expected of those who claim to love the Imam and who wish to have lived in his time so that they could hear his advice and benefit from his guidance and walk in his path, is to fulfill their wish by benefiting from the contents of this book. 
The Commander of the Faithful, Ali (A.S) said during the Battle of Jamal: ""I am accompanied, in this battle, by those who are still in their fathers' loins and their mothers' uteruses."" He referred to those whose true intentions based on their aspirations and desires concerning the presence of the Imam of Time (A.S) and obedience to his commands, God is aware of. These are people who – on the Day of Judgment when every people will be resurrected with their leaders (good or bad) – will be resurrected with divine saints (awlia). That is because they acted upon the teachings of the Commander of the Faithful (A.S) without casting doubt or making an excuse or showing their attachment towards him by expressing their desires only. 
It is befitting for Muslim rulers to fulfill the duties which the Imam (A.S) has laid upon people like them; to obey his orders and endeavor to walk in his footsteps in terms of their conducts and deeds. Muslim rulers should consider themselves as though they are governors appointed by the Imam so that the degree of their adherence and abidance to his commands may be made known. 
We pray to God, the Exalted, to assist us all and guide us in the right path and protect us from the evils of carnal desires. Indeed, success and victory is granted by the Lord only. 
Ali Al-Hussaini Al-Sistani
26 Rajab 1433 A.H","","/english/qa/24574/"
"564","
1
Question: Is it permissible to engage in network marketing or work in pyramid companies?","Answer: His Eminence, Grand Ayatollah Sistani (may Allah grant him long life) does not allow or rectify such transactions.","/english/qa/25499/"
"565","
1
Question: Are collyrium and rings among the exceptions in Shari'ah?  In other words, is it permissible to wear in front of na-mahram men ?","Answer: Although these are among the exceptions and women can wear them in front of non-mahram men, it is necessary that they do not intend to show them to non-mahram and that wearing them does not generally entail any evil and she , at the same time, does not know that she will fall into a sin by wearing them. The precaution is to avoid wearing them in all situations.","/english/qa/25973/"
"566","
2
Question: What is the present day equivalent in mithqal or grams of the weight in gold known as “al-himsa”?","Answer: Al-Himsa is 1/24 of the mithq<U+00E3>l as-sayrafi; and the latter is 4.64 grams; so the weight of al-himsa will be 0.193 grams.","/english/qa/14918/"
"567","
3
Question: Is it permissible for men to wear white or yellow gold?","Answer: It is not permissible .","/english/qa/14919/"
"568","
4
Question: Is it admissible using of gold and silver cuff-links, pins and tie pins?","Answer: It is forbidden for man to use gold ornaments.","/english/qa/14920/"
"569","
5
Question: Is it haram for men to wear an earring? If not, can he pray with his earring on?","Answer: He must avoid wearing it as an obligatory precaution.","/english/qa/14921/"
"570","
1
Question: If an organ of an atheist is transplanted in a Muslim’s body, would it be considered ritually pure (t<U+00E3>hir) when it is considered, after transplantation, as part of the Muslim’s body?","Answer: An organ extracted from the body is ritually impure (najis) irrespective of whether it came from a Muslim or a non-Muslim. And when it becomes, by rejuvenation, part of a Muslim’s body or of someone who is considered a Muslim, it becomes t<U+00E3>hir.","/english/qa/14916/"
"571","
2
Question: Are we allowed to donate our organs upon our death? For example our heart, liver, kidneys? Is the soul still attached to the body once we are dead, or is that not true?","Answer: It is permissible, but it is not  permissible, as a measure of precaution, to cut an organ of a dead Muslim if he bequeathed, unless a Muslim’s life is in danger.","/english/qa/14917/"
"572","
3
Question: Is mercy killing allowed?","Answer: No, mercy killing is not permissible.","/english/qa/25300/"
"573","
4
Question: Is it permissible to remove a life-support machine attached to a dying person, and the doctors state there is no hope in his recovery?","Answer: It is not permissible at all to remove it.","/english/qa/25302/"
"574","
1
Question: What are the conditions for validity of an oath?","Answer: The conditions for validity of an oath are:
   1. A person who takes an oath should be Baligh and sane, and should do so with free will and clear intention. Hence, an oath by a minor, an insane person, an intoxicated person, or by a person who has been coerced to take an oath, will not be in order. Similarly, if he takes an oath involuntarily, or unintentionally, in a state of excitement, the oath will be void.
   2. An oath taken for the performance of an act which is haraam or makrooh, is not valid. Similarly, an oath for renouncing an act which is obligatory or Mustahab is also void. And if he takes an oath to perform a normal or usual act, it will be valid, if that act has any preference in the estimation of sensible people.
      Similarly, if he takes an oath for renouncing a usually permissible act, it will be valid if it is deemed more preferable than its performance, by the sensible people. In fact, in each case, his own judgement about the preferences will be enough to grant validity to the oath, even if other sensible people may not concur.
   3. The oath must be sworn by one of those names of the Almighty Allah which are exclusively used for Him, (e.g. 'Allah'). And even if he swears by a name which is used for other beings also, but is used so extensively for Him, that when any person utters that name one is reminded of Him Alone, for example, if he swears by the name Khaliq (the Creator) and Raziq (the Bestower), the oath will be in order.
      In fact, if he uses other names or attributes of Allah, which do not remind of Him, but give that connotation when used during an oath, like Samee' (All Hearing) or Baseer (All Seeing), even then the oath will be valid.
   4. The oath should be uttered in words, but a dumb person can take an oath by making a sign. Similarly, if a person is unable to utter the words, he may write down the oath, repeating in his mind the intention for it, that will be a valid oath, though as a precaution, he may confirm the oath in other ways as well.
   5. It should be possible for him to act upon his oath. And if he was able to act upon the oath when he took it, but became incapable of acting upon it later, the oath becomes nullified from the time he became incapable of acting upon it, provided that he did not incapacitate himself purposely. And the same rule applies if acting upon one's vow, oath, or covenant, involves unbearable hardship.","/english/qa/14824/"
"575","
2
Question: If a person breaks his oath, what is he supposed to do?","Answer: If a person takes an oath that he will perform an act (e.g. that he will fast) or will refrain from doing an act (e.g. that he will not smoke), but does not intentionally act according to his oath, he should give Kaffarah for it, which means he should set a slave free, or should fully feed ten indigent persons, or should provide them with clothes. And if he is not able to perform these acts, he should fast for three consecutive days.","/english/qa/14825/"
"576","
1
Question: If I pray with a leather belt or a wallet made from leather of a mayta and realize it during the salat or after finishing it but before the end of its time span or after the ending of its time span-what would become of that prayer?","Answer: The prayer with a wallet made from leather of a mayta is valid just as it is acceptable to pray with a belt made from such a leather, provided that the probability of it being from zabiha is not a very low probability that would be ignored by sensible people.
In the second case [of very low probability], if he was ignorant [of this rule] and realized during salat, he should take it off immediately and his salat would be valid. The same rule would apply if he forgot [that he had the wallet or the belt on him] and remembered during salat, provided that his forgetfulness was not a result of carelessness and indifference. In other cases, he will have to repeat salat in time or qadha as a matter of obligatory precaution.","/english/qa/14901/"
"577","
2
Question: It happens that the time of salat sets in while the Muslim worker is at his work-place, - noting that finding work is not easy - thus, he finds it difficult to leave the work for salat. Sometimes he ends up losing his job because of his insistence on saying salat. Is he allowed to say his prayers as qadha? Or must he say them [on time], even if it leads to him losing his job?","Answer: If the need to work at that place reaches the level of necessity, then he should pray in time in whatever way possible: even just by indicating [by lowering the neck halfway for ruku' and fully for sajda]. However, such a situation would arise only exceptionally. So he should fear Almighty Allah and not accept a job which leads to neglecting the pillar of faith; thus, he should remember the words of the Almighty: ""And whosoever fears Allah, He will make a way out for him [from difficulties] and provide for him from where he does not expect."" (65:2)","/english/qa/14902/"
"578","
3
Question: If the time for salat has come while the student is still on his way to the university. When he reaches the university, he realizes that the time of salat has ended. In this case, is it permissible for him to say salat in the car although there are places in which he could pray, yet by going to those places he may risk becoming late [for his university]?","Answer: The delay in getting to the work place [or university] is not a good enough reason for praying in the car. This is because it involves non fulfillment of some of its conditions while it is possible to get down and pray normally on the earth with all the conditions fulfilled. However, if the delay is going to cause him considerable harm or put him in an untenable situation, it is permissible for him to pray in the car, (without being able to fulfill some of prayer's conditions).","/english/qa/14903/"
"579","
4
Question: How can we say our obligatory prayers in an aircraft, especially if we do not know the direction of the qiblah taking into consideration the instability of the floor [because the plane is in motion]?","Answer: As for the qiblah, it is possible to identify its direction by asking the captain or the airhostesses because their answers usually carry validity and are a source of assurance. One should therefore act accordingly.
As for the stability of the floor where salat is to be performed, that condition will be waived when it is not possible to achieve it. However, other conditions of prayers should, wherever possible, be observed. Under no circumstance should the prayer be delayed beyond its appropriate time span.","/english/qa/14904/"
"580","
5
Question: A person who believes that he will not be able to wake up for dawn prayer if he goes to sleep, is it obligatory on him to stay awake till the time of prayer? Is he committing a sin if he sleeps and does not wake up for dawn prayer?","Answer: It is possible for him to ask someone to wake him up for dawn prayer or use an alarm clock, etc, for this purpose. If these means of waking up are not possible, then he is not committing a sin by going to sleep unless it is considered, as is widely believed, an insult to, and neglect of, the salat.","/english/qa/14905/"
"581","
6
Question: When should one say his salat full (tamam) and when should one say it qasr (two rakat instead of four)? Is the general perception about a person being resident of a city sufficient for him to say his salat fully [in that city]?","Answer: The conditions for qasr in travelling have been mentioned in the Manual of Islamic Laws. When a person considers residing in a city for a long time, and in the general perception it is considered as such, he is not considered as a traveller (e.g., if he intends to reside in that city for year and a half, it will be considered as his home-town after one month). But if he intends to stay in that city for a short while only and is considered, in the general sense, as a visitor, he should pray qasr.","/english/qa/14906/"
"582","
7
Question: If a traveller leaves his home town immediately after the adhan of noon prayer, i.e. without saying that prayer, and reaches his destination after sunset, has he committed a sin? And is it obligatory on him to make up for noon prayer?","Answer: Yes, he has committed a sin by neglecting the obligatory prayer in its appropriate time, and he has to make it up.","/english/qa/14907/"
"583","
8
Question: What is your ruling about cat hair on a person's dress during salat?","Answer: If there is one cat hair or there are two or three hairs on a person's body or clothes, his prayer is in order but if there are more than that, his prayer becomes void, as an obligatory precaution. However, if one becomes aware after prayer, his previous prayer(s) are valid.","/english/qa/15461/"
"584","
9
Question: Some people pray for years and even perform pilgrimage, yet they do not pay khums. Is it obligatory on them to repeat their prayers and pilgrimage?","Answer: Based on precaution, it is obligatory on them to repeat prayers and pilgrimage, if the particular dress that they used in prayers, in tawaf and in salat of tawaf was from items on which khums had become due.
However, if only the dress they used in salat of tawaf was from items on which khums had become due, and they were ignorant (even out of negligence) of the law or the status of the dress, their pilgrimage is valid, but they have to repeat salat of tawaf if they had no excuse for their ignorance. [In this case,] they have, as a matter of precaution to return to Mecca [to perform the salat of tawaf again], if it does not entail great difficulty; otherwise they can perform that salat wherever they are.
Similarly, they will have to do the pilgrimage again if the animal offered as a sacrifice was bought with money on which khums had become due. However, if they had bought it with money whose unspecific portion was liable for khums -as is the case normally - there is no problem in their pilgrimage, even if they used it from the money on which khums had become liable; of course, they will be responsible for that amount [for payment of khums].
All this is applicable, if they knew about the obligation of khums and the law forbidding them to utilize items on which khums has become wajib or if they were ignorant out of negligence. But, if they were ignorant out of innocence, their prayers and pilgrimage are valid.","/english/qa/14908/"
"585","
10
Question: A person used to make mistakes in the way he performed his wudhu (minor ablution) or ghusl (major ablution). After many years, he comes to realize his mistakes. When he inquires as how to solve his problem, he is told: ""Repeat all your prayers and perform the pilgrimage again."" Since saying all the prayers and doing the pilgrimage again is difficult, is there a solution which would salvage his prayers and pilgrimage performed with wudhu and ghusl that he thought was correct? Is there such a solution as a concession to this person so that he does not become disheartened and rebellions against religious obligations in a society which encourages such kind of rebellion?","Answer: If he was ignorant out of innocence, and therefore made mistakes without causing harm (e.g., did not follow the proper sequence in washing the head and the other parts of the body in ghusl; or did the wiping of the head or feet [mash] with a new water), then his wudhu and ghusl will be considered correct; and, consequently, his past prayers and pilgrimage will also be considered correct.
But if he was ignorant out of negligence in learning the Islamic laws or did mistakes which do invalidate the act in general (e.g., leaving out some parts of the body which must be washed in wudhu or ghusl), there is no way to validate his past prayers and pilgrimage.
However, if there is the fear that he would totally rebel when asked to make up all the past prayers and pilgrimage, then it is not appropriate to ask him to do so. Maybe Allah will improve his situation in future.","/english/qa/14909/"
"586","
1
Question: What about the leather products made in a European country, if we are unaware of the source of that leather? It is said that some European countries import cheap leather from Muslim countries and then use it for manufacturing various products. Can we consider such leather pure? Are we allowed to say salat in them? Can such a weak probability [about it originating from a Muslim country] be given any credence?","Answer: If the probability of the leather originating from a zabiha (an animal slaughtered Islamically) source is so weak that people would not normally give any credence (for example, the probability of 2%), it is to be considered impure and this cannot be used in salat. But if the probability is not so weak, it can be considered pure and using it in salat would be permissible.","/english/qa/14893/"
"587","
2
Question: Can Muslim, who rents a fully furnished house in the West, consider everything in it to be ritually pure as long as he does not find any trace of impure things in it, even if the previous occupant was from a non-Muslim, and kept a dog at home?","Answer: Yes, he can consider everything in the house ritually pure as long as he does not know that it has become impure. Just conjecture or doubt about impurity is of no value.","/english/qa/15437/"
"588","
3
Question: In the West, there are many public laundry places in which Muslims and non-Muslims wash their clothes. Is it permissible for us to pray in the clothes washed in such facilities, especially when we have no knowledge whether or not the washing machines are connected to the kurr water2 at some stages of the washing, and whether or not it purifies the clothes in the process of washing?","Answer: There is no problem in praying in those clothes that were pure before washing them [in such facilities] as long as you are not aware that they have become impure. [In other words, what goes in the public washing machine as pure comes out as pure unless you are sure that it has become impure.]
Similarly, [you can pray in] the impure clothes [that were washed in the public laundry machines] provided that you are reassured:
that the impure element, if any, has been washed away;
that the pure water covered the entire impure area twice (if it had become impure by urine and even if the water was connected to kurr source as an obligatory precaution) or just once (if it had become impure by other elements);
and that the water was removed from the clothes by wringing or other similar method [i.e., spinning of the machine] if it was qalil.
However, if you are not sure and just have conjecture that the garment has been purified as per religious requirement, the previously impure garment will still be considered impure and praying in it would not be valid.","/english/qa/14894/"
"589","
4
Question: The floor of most houses in the West is covered with carpet which is glued to the floor in such a way that it is difficult to lift it off. How can such a carpet be rendered pure (tahir), if it becomes impure with urine or blood? The water used to purify in both the cases could be qalil or kathir. Please explain the ruling in both cases.","Answer: If it is possible to wipe the water off the carpet by using a piece of cloth or a vacuum cleaner, it can be purified with qalil water, provided that the water is wiped off the carpet, in the process. Conversely, it must be purified by kathir water [i.e., by using a hose pipe connected to the tap].","/english/qa/14895/"
"590","
5
Question: Can Muslim, who rents a fully furnished house in the West, consider everything in it to be ritually pure as long as he does not find any trace of impure things in it, even if the previous occupant was from Ahlul Kitab, i.e., a Christian or a Jew? What if the previous occupant was a Buddhist or an atheist who does not believe in God and the prophets?","Answer: Yes, he can consider everything in the house ritually pure as long as he does not know that it has become impure. Just conjecture or doubt about impurity is of no value.","/english/qa/14896/"
"591","
6
Question: If a dog licks my body or clothes, how should I purify it?","Answer: It is sufficient to wash it once. However, if the water is little, it is necessary to rid it of the water by wringing.","/english/qa/14897/"
"592","
7
Question: The earth is one of the purifying agents. Following the example of a shoe's sole that can be purified by walking on the earth, would the same rule apply to car tires?","Answer: The earth cannot purify the tires.","/english/qa/14898/"
"593","
8
Question: I am living in India and I have a lot of doubts about things I am using and I eating. What is my duty about such things?","Answer: A well known religious law says: ""Everything is ritually pure for you unless you come to know that it is ritually impure."" This law declares everything to be pure unless one becomes sure a particular item has become impure. And as long as you are not sure that it has become ritually impure (najis), it is to be considered pure and you can apply all the rules of purity to it without any hesitation or doubt.","/english/qa/14899/"
"594","
9
Question: What is the hokm (ruling) about Ahlul Kitab (people of the Book)? Are they clean? How should we deal with them?","Answer: The Ahlul Kitab (that is, the Jews, the Christians and the Zoroastrians) are ritually pure (tahir) as long as you do not know that they have become ritually impure (najis) by coming into contact with an impure object. You can follow this ruling when dealing with them.","/english/qa/14900/"
"595","
1
Question: Is it permissible to draw or produce a scene which shows the Prophet Muhammad (s.a.w.), one of the past prophets or the infallible Imams (a.s.), or other luminaries and show it in cinema, on television or theater?","Answer: If due deference and respect is observed, and the scene does not contain anything that would detract from their holy pictures in the minds [of the viewers], there is no problem.","/english/qa/14847/"
"596","
2
Question: Is taking pictures of a dead body allowed, Haram or Makruh?","Answer: There is no problem in doing so.","/english/qa/14891/"
"597","
3
Question: Is it permissible to draw or produce a scene which shows the Prophet Muhammad (s.a.w.), one of the past prophets or the infallible Imams (a.s.), or other luminaries and show it in cinema, on television or theater?","Answer: If due deference and respect is observed, and the scene does not contain anything that would detract from their holy pictures in the minds [of the viewers], there is no problem.","/english/qa/14892/"
"598","
1
Question: How should we say our salat in trains and cars? Is it necessary to do prostration (sajda) on something or is it not necessary, in that would bending of the neck be sufficient?","Answer: It is obligatory to say salat in the usual way where possible. So, one should face the qiblah in all stages of the salat; if not, at least while saying the opening takbir. Otherwise the condition of facing the qiblah will be dropped. Similarly, if it is possible to do the bowing (ruku') and prostration (sajdah) normally (e.g., in the aisle of the bus or the train), those parts of salat should be done normally. But if it is not possible, then one should try to bow normally for ruku' and sajdah [for example, from a sitting position on the seat or the berth of the train].
For sajdah, one has to put the forehead on an item on which sajdah is valid, even if by lifting that item to the forehead. If bowing normally is not possible, one should just indicate by bending the neck [halfway for ruku and fully for sajdah].","/english/qa/14948/"
"599","
2
Question: Is it permissible to prostrate  on carpets?","Answer: It is not permissible to prostrate on carpets,
Sajdah should be performed on earth, and on those things which are not edible nor worn, and on things which grow from earth (e.g. wood and leaves of trees). It is not permissible to perform Sajdah on things which are used as food or dress (e.g. wheat, barley and cotton etc.), or on things which are not considered to be parts of the earth (e.g. gold, silver, etc.). And in the situation of helplessness, asphalt and tar will have preference over other non-allowable things. Sajdah should not be performed on the vine leaves, when they are delicate and hence edible. Otherwise, there is no objection. It is in order to perform Sajdah on things which grow from the earth, and serve as fodder for animals (e.g. grass, hay etc.). It is in order to perform Sajdah on flowers which are not edible, and also on medicinal herbs which grow from the earth.","/english/qa/15511/"
"600","
3
Question: Is it alright to do sajdah on concrete or on mosaic?","Answer: Yes, it is alright.","/english/qa/14957/"
"601","
4
Question: Some prayer-mats are made of synthetic material; is it permissible to do sajdah on them?","Answer: Sajdah on such items is not sufficient.","/english/qa/14958/"
"602","
5
Question: A reciter of the Holy Qur'an recites a verse of wajib sajdah, on hearing it from a cassette player, is it obligatory on us to do sajdah in this case?","Answer: It is not obligatory.","/english/qa/14959/"
"603","
6
Question: Is it permissible to do sajdah on writing paper and on paper tissues, especially, if is not known whether or not the raw material they are made of was from items on which sajdah is valid?","Answer: It is not permissible to do sajdah on paper tissues, only after ascertaining that they have been made from items on which sajdah is allowed; it is permissible to do sajdah on paper if it is made from material on which sajdah is allowed or from cotton or flax.","/english/qa/14960/"
"604","
1
Question: Some Western governments allow the daughter to be independent of her parents, after she has passed the age of sixteen. If she seeks her parents advice, it is only for seeking their opinion or out of respect for them. Is such a virgin girl allowed to marry, be it permanent or a temporary marriage, without the consent of her father?","Answer: If this means that the father has allowed her to marry whomsoever she wants or that he has withdrawn from interfering in the matter of her marriage, it is permissible for her to do so; otherwise, based on obligatory precaution, it is not permissible.","/english/qa/14871/"
"605","
2
Question: If a woman is over thirty years of age, and still virgin, is it necessary for her to seek the permission of her guardian for marriage?","Answer: If she is not independent, it is obligatory on her to seek his consent. Rather, even if she is independent, she must seek his consent, as a matter of compulsory precaution.","/english/qa/14872/"
"606","
3
Question: Is it permissible for a virgin girl to use the light beauty powder in order to draw attention [to herself] in ladies only gatherings? What if she does so with the purpose of seeking marriage — wouldn’t it be counted as concealing physical defects, [if there were any]?","Answer: It is permissible for her to do that and it would not be regarded as “concealing the physical defects”. Even if it were, it would not be har<U+00E3>m unless she was intent on deceiving the person who wants to marry her.","/english/qa/14873/"
"607","
4
Question: There is a Muslim woman whose husband has left her for a long time now so much so that there is no hope of their getting reunited in the near future; she claims that she cannot stay without a husband because of the difficulty in living as a single woman in the West where she fears robbery and stealing by break-ins into the house. Can she ask for divorce through the religious judge so that he may pronounce the divorce, whereby she can, remarry whosoever she wants?","Answer: f the husband has abandoned her, she can take her case to the religious judge who will then force the husband to choose one of two courses: either end the abandonment or release her [by divorce] so that she can marry someone else. If he refuses to do any of the two, and it is not possible to force him to adopt one of the two alternatives, the religious judge has the right to pronounce the divorce at her request.
But if the wife is the one who has left her husband without any [valid] justification, there is no way for the religious judge to pronounce her divorced.","/english/qa/14874/"
"608","
5
Question: A Muslim couple got separated for a long time. Is it permissible for him to marry, temporarily or permanently, a woman from Ahlul Kitab without the knowledge of his Muslim wife? Is it permissible for him to marry, with the permission of his Muslim wife?","Answer: For a Muslim man to marry a woman from Ahlul Kitab permanently is against the compulsory precaution in any circumstance. And his temporary marriage to a Jewish or a Christian woman is allowed, only if he is not already married to a Muslim wife. If he has a Muslim wife, temporary marriage with an Ahlul Kitab woman is not permissible without her consent; nay, even with her consent, it is not permissible, based on compulsory precaution.","/english/qa/14875/"
"609","
6
Question: I am married to a Sunni girl and it is a secret marriage, which nobody knows of. She has not been married before and we obviously didn’t get her father's permission. Does this mean that the marriage is invalid?
Answer: If her father does not permit, the marriage is not valid.  Yes, if her father does not interfere in her affairs and she is independent in her, the marriage would be in order.","
","/english/qa/14876/"
"610","
7
Question: I want to marry a Muslim girl, but I am Hindu. Is it permissible?","Answer: It is not permissible.","/english/qa/14877/"
"611","
8
Question: Is it allowed to do Mut’ah before permanent marriage?","Answer: There is no problem in temporary marriage with the permission of the girl's father. However, if the two parties want to contract permanent marriage after temporary marriage, the remaining time of the fixed-time marriage should either expire or the husband should forgo it.","/english/qa/14878/"
"612","
1
Question: Fortune tellers and palmists claim to foretell a person’s future. Is it permissible for the palmist to do so, if the customer is going to plan [his life] according to his predictions?","Answer: Since the information given by the palmist has no value, it is, therefore, not permissible for him to give information with certainty, just as it is not permissible for the customer to plan according to it, except on legal or reasonable grounds.","/english/qa/14890/"
"613","
1
Question: Is salat valid if the person uses cologne? Is cologne ritually pure?","Answer: It is clean and the Salat is valid.","/english/qa/14885/"
"614","
2
Question: What is your order about using perfume containing alcohol?","Answer: There is no objection in it.","/english/qa/14886/"
"615","
1
Question: I had sex with my wife before we contracted marriage? Is my marriage valid? What is my towards Allah?","Answer: Your marriage is in order and you should perform Tawbah for the sin you have committed.","/english/qa/14887/"
"616","
2
Question: Is it permissible for a boy and a girl to make friendship with each other in order to know each other before marriage.","Answer: It is not allowed.","/english/qa/14888/"
"617","
3
Question: Is pre-marital relation permissible between a boy and a girl?","Answer: It is not permissible under any circumstances.","/english/qa/14889/"
"618","
1
Question: Can I see pictures of naked ladies without any intention of lust?","Answer: It is not permissible to watch it with lust, and without lust as an obligatory precaution.","/english/qa/14858/"
"619","
2
Question: Is it permissible to watch porn movies or pictures of naked ladies?","Answer: It is not permissible to look with lust, rather, based on obligatory precaution, even looking without lust is forbidden.","/english/qa/14859/"
"620","
1
Question: t happens that the time of salat sets in while the Muslim worker is at his work-place, - noting that finding work is not easy - thus, he finds it difficult to leave the work for salat. Sometimes he ends up losing his job because of his insistence on saying salat. Is he allowed to say his prayers as qadha? Or must he say them [on time], even if it leads to him losing his job?","Answer: If the need to work at that place reaches the level of necessity, then he should pray in time in whatever way possible: even just by indicating [by lowering the neck halfway for ruku' and fully for sajda]. However, such a situation would arise only exceptionally. So he should fear Almighty Allah and not accept a job which leads to neglecting the pillar of faith; thus, he should remember the words of the Almighty: ""And whosoever fears Allah, He will make a way out for him [from difficulties] and provide for him from where he does not expect .""","/english/qa/14862/"
"621","
2
Question: If the time for salat has come while the student is still on his way to the university. When he reaches the university, he realizes that the time of salat has ended. In this case, is it permissible for him to say salat in the car although there are places in which he could pray, yet by going to those places he may risk becoming late [for his university]?","Answer: The delay in getting to the work place [or university] is not a good enough reason for praying in the car. This is because it involves non fulfillment of some of its conditions while it is possible to get down and pray normally on the earth with all the conditions fulfilled. However, if the delay is going to cause him considerable harm or put him in an untenable situation, it is permissible for him to pray in the car, (without being able to fulfill some of prayer's conditions).","/english/qa/14863/"
"622","
3
Question: How can we know the time of mid-night? Do 00.00 hours the point of mid-night as it is commonly held by some people?","Answer: Midnight is halfway between sunset and true dawn. So if the sun sets at 7 p.m. and the true dawn begins at 4 a.m., then midnight will be at 11:30 p.m. The criteria for determining midnight are the timings of sunset and true dawn, which differ according to place and season.","/english/qa/14867/"
"623","
4
Question: Is it permissible for a Muslim to involve in pleasure by continuing to watch an entertaining movie even, though salat time is due, and then he goes to say his prayers just before it becomes overdue (qadha)?
Answer: It is not appropriate for a Muslim to delay the saying of salat from its preferred time (i.e., at the beginning of its time span) except for an excuse; what has been mentioned in the question is not an acceptable excuse.","
","/english/qa/14868/"
"624","
5
Question: If a traveller leaves his home town immediately after the adhan of noon prayer, i.e. without saying that prayer, and reaches his destination after sunset, has he committed a sin? And is it obligatory on him to make up for noon prayer?","Answer: Yes, he has committed a sin by neglecting the obligatory prayer in its appropriate time, and he has to make it up.","/english/qa/14869/"
"625","
6
Question: When can a person start offering his prayers when he is not certain about the time of prayer?","Answer: A person can start offering prayers only when be becomes certain that the time has set in or when two just (Adil) persons inform that the time has set in. In fact, one can rely upon the Adhan, or on advice of a person who knows the timings and is reliable.","/english/qa/14870/"
"626","
1
Question: Is it permissible to draw or produce a scene which shows the Prophet Muhammad (s.a.w.), one of the past prophets or the infallible Imams (a.s.), or other luminaries and show it in cinema, on television or theatre?","Answer: If due deference and respect is observed, and the scene does not contain anything that would detract from their holy pictures in the minds [of the viewers], there is no problem.","/english/qa/14848/"
"627","
2
Question: In some Western countries, artists sit on the kerb of public footpaths and paint pictures of those who wish to get their portraits drawn for a fee. They do so by asking their customers to pose for them, and then carefully observe their faces in order to paint their portraits. Is it permissible for a woman with hij<U+00E3>b to ask the artist to draw her picture?","Answer: She should not do so.","/english/qa/14849/"
"628","
1
Question: Is it permissible to work in a store or company that sells pork?","Answer: If you not carrying, selling or delivering pork to customers, there would be no objection to your job.","/english/qa/14860/"
"629","
2
Question: Is it permissible to buy or sell pork to non-Muslims?","Answer: It is not permissible.","/english/qa/14861/"
