"","Question","Answer"
"1368","السؤالهل ثبت عند سماحة المرجع (دام ظله) استحباب التفريق بين الظهرين و العشاءين وإن لم يأتِ المكلف بالنافلة بينهما؟","بسمه سبحانه عندي الجمع أفضل من التفريق إن كان التفريق مجرد تأخير صلاة العصر أو العشاء نعم إن أراد المصلي الفصل بينهما بنوافل العصر و المغرب فذاك أفضل من الجمع. والله العالم"
"1369","السؤاللو أن المكلف فاتته صلاة الظهرين لعذر و أراد أن يصلي بعد سقوط قرص الشمس وقبل وقت الغروب فهل يؤديها أداءً أم قضاءً أم بنية القربة المطلقة؟","بسمه سبحانه آمل من ابني البار السائل أن ينتبه ويتأمل فيما يلي
اعلم يا بني أن وقت صلاة العصر ينتهي بغيبوبة قرص الشمس وأما وقت صلاة المغرب فيبتدئ بعد زوال الحمرة المشرقية إذ يعلم الكل بعد غياب قرص الشمس تحدث في طرف المشرق من أشعة الشمس المنعكسة في الجو حمرة خفيفة أو غير خفيفة وهذه الحمرة شيئاً فشيئاً ترتفع من طرف المشرق إلى دائرة نصف النهار. يعني إذا وقفت متجهاً إلى جهة الجنوب أو الشمال تكون الحمرة مقابل رأسك ثم تتحول هذه الحمرة إلى طرف المغرب و تزول تماماً عن خط نصف النهار - مقابلة رأسك - فإذا حدث ذلك حل وقت صلاة المغرب فينبغي أن تعلم أن الفترة بين غروب الشمس وسقوط القرص إلى أن تزول الحمرة من دائرة نصف النهار إلى المغرب هذه الفترة ليست لصلاة العصر ولا لصلاة المغرب فلا يجوز لك أن تصلي العصر في هذا الوقت ولو صليتها في هذا الوقت كانت قضاءً لأن وقت صلاة العصر قد انتهى بسقوط الشمس. والله العالم
"
"1370","السؤالإن ميقات صلاة الفجر من طلوع الفجر الصادق إلى طلوع الشمس، ما هو الفجر الصادق وما هو الفجر الكاذب؟ وكيف يتم التمييز بينهما في الأفق؟","بسمه سبحانه اعلم يا بني أنه لكون الأرض كروية والشمس كروية أيضاً تنبعث منها الأشعة وهي تمر من الأفق إلى وسط السماء عمودياً و وجود هذه الأشعة يوهم ناظرها أنها قد أصبح الصباح وبعد دقائق تتحرك هذه الأشعة من منطقة إلى أخرى فتسود الظلمة على المنطقة من جديد فبروز هذه الأشعة من المشرق إلى كبد السماء يعبر عنه بالفجر الكاذب وبعد دقائق من اختفاء هذه الأشعة من المنطقة التي فيها الإنسان يبرز خط ضوئي من طرف المشرق - ليس هو خطاً بالواقع بالمعنى الدقيق إنما هو الملتقى الوهمي بين السماء والأرض في طرف المشرق - ويظهر الضوء في هذا الملتقى ويكون امتداده بالعرض وليس بالطول كما فرضناه بالفجر الكاذب وبروز هذا الضوء الأفقي عبارة أخرى عن الفجر الصادق. والله العالم وهو الهادي"
"1371","السؤالشخص طلب مني أن أصلي عن أبيه لمدة سنة بمقابل مالي بدون أي شروط , وطلب شخص آخر أن أصلي عن أمه لمدة سنة بمقابل مالي بدون أي شروط , فهل يصح أن أصلي عنهما بصلاة واحدة وبنية عن الأثنين للمدة المذكورة ؟ ","بسمه سبحانه لا يجوز لا يجوز لا يجوز . بل يجب عليك أن تصلي عن كل واحد منهما صلاة مستقلة بأجزائها و شرائطها . والله العالم "
"1372","السؤالهل يجوز القيام بقراءة الأدعية والصلوات المستحبة والقيام بإحياء الليالي كليلة القدر وغيرها والقيام بزيارات مراقد أهل البيت (عليهم السلام) بالنيابة عن الموالين ما هي الفتوى بهذا الخصوص؟","بسمه سبحانه يجوز إتيان جميع الأعمال العبادية المستحبة نيابة عن المؤمنين الأحياء والأموات والله العالم."
"1373","السؤالهل يجوز إهداء ثواب الصلاة الواجبة والصوم الواجب لأحد الأموات وفي حال جوازه هل يعتبر مستحباً؟","بسمه سبحانه نعم يجوز الإهداء والله العالم."
"1374","السؤالأيهما أفضل أن نصلي ونصوم نيابة عن الموتى أم أن نهدي لهم الثواب فقط؟","بسمه سبحانه إذا كان الميت مشغول الذمة فالأفضل إعانته وتفريغ ذمته بالقضاء عنه والله العالم."
"1375","السؤالوكلني شخص بأن أستأجر أحدهم لكي يقضي صلاة عن والده بعد مدة تبين لي بأن هذا الشخص المستأجر لم يقض الصلاة وأنا نسيت اسم المقضي عنه والمدة وأريد الآن أن اقضي عنه هذه الصلاة فكيف أقضي عنه وبأي نيّة (كيف تكون النية)؟","بسمه سبحانه بإمكانك أن تنوي قضاء عمن طُلب منك القضاء عنه ولو لم تعرف اسمه وأما من حيث العدد فالواجب عليك قضاء ما تعلم انه مطلوب وإن قضيت أكثر من ذلك حتى تطمئن بأنه لم يبق في ذمتك شيء كان أفضل والله العالم."
"1376","السؤالاستشهد أخي الاكبر على يد العصابات الإرهابية وترك أطفالا صغاراً وانا على علم انه فاتته صلوات واجبة وأيام من شهر رمضان لم يصمها فهل يجزي ان أقوم انا بأدائها باعتبار اكبر ابنائه لم يبلغ 10 سنوات ام تشترط موافقته او موافقة شخص على ذلك قبل أدائي للصلاة والصوم الذي فاته؟","بسمه سبحانه  يجوز لك الصلاة والصيام عنه وجزآك الله عنه جزاء المحسنين , والله الهادي والموفق. "
"1377","السؤالاذا كان الولد الاكبر في ذمته قضاء صلاة وصيام فهل يجوز له ان يصلي قضاء عن ما في ذمة والده من صلاة وصيام؟","بسمه سبحانه  علم "
"1378","السؤالاذا كان مطلوباً صلاة وصياماً هل يجوز له ان يتبرع لغيره من الاموات صلاة وصياماً؟","بسمه سبحانه يجوز له ان يتبرع بالصلاة ولا يجوز له ان يصوم قبل ان يقضي صيامه , والله العالم."
"1379","السؤالهل يجوز لمن في ذمته قضاء صلاة وصيام ان يستأجر صلاة وصيام عن غيره؟","بسمه سبحانه  يجوز ولكن ليس له ان يصوم قبل قضاء صيامه , والله العالم. "
"1380","السؤالمستأجر صلاة عن ميت ولم يؤد الصلاة المستأجرة عن الميت وبدون علم ولي الميت هل تبرأ ذمة الميت , وهل يجب على ولي الميت متابعة المستأجر للصلاة؟","بسمه سبحانه على الولي ان لا يستأجر من لا يثق به ولا يطمئن اليه فان فعل الولي ما هو وظيفته فتشتغل ذمة الأجير بالصلاة ويكون مطالباً بها في الدنيا والآخرة واما الميت فان كان مقصراً في تفويت الصلاة فلا تبرأ ذمته ما لم تؤد الصلاة عنه, والله العالم."
"1381","السؤاللو كنت مسافراً في الطائرة ووجبت الصلاة فهل أصلي في الوقت أي في وقت الفضيلة أم انتظر حتى تصل الطائرة إلى المكان المطلوب مع الاطمئنان ببقاء الوقت؟","بسمه سبحانه إن كنت مطمئناً بأن الطائرة سوف تهبط قبل انتهاء وقت الصلاة و بأنك سوف تتمكن من الصلاة على الأرض مستقراً فلا يجوز لك أن تصلي في الطائرة وهي في الجو والله العالم."
"1382","السؤالورد فضل للصلاة في المسجد الحرام ومسجد النبي (صلى الله عليه وآله) هل يشمل التوسعة الجديدة للحرمين الشريفين وكذا سائر الأحكام المترتبة عليهما؟","بسمه سبحانه نعم تشمل التوسعة الجديدة والله العالم."
"1383","السؤالأيهما أفضل الصلاة عند أمير المؤمنين (عليه السلام) أم في المساجد المجاورة له أفضل؟","بسمه سبحانه الصلاة عند الأمير (عليه السلام) أفضل من الصلاة في أي مكان في العالم نعم إذا كانت هناك جماعة ودار الأمر أن تصلي فرادى عند الأمير (عليه السلام) أو جماعة في احد المساجد فالصلاة جماعة أفضل والله العالم."
"1384","السؤالأيهما أفضل في هذا الزمن صلاة المرأة في المسجد أم البيت (المسكن)؟","بسمه سبحانه صلاتها في البيت أفضل على كل حال والله العالم."
"1385","السؤالهل تجوز الصلاة في المقابر ؟","بسمه سبحانه يكره الصلاة في المقبرة أو أمامه قبر أو قبرين و في الأخيرين ترتفع الكراهة إذا كان هناك حائل أو يبعد عشرة أذرع . و الله العالم"
"1386","السؤاللو صلى شخص في مكان محجوز للصلاة من قبل شخص اخر بتربة او بكتاب او غيره ؟ فهل تصح صلاته وعليه اثم ؟ ","بسمه سبحانه إن كان المكان موقوفاً مثل المسجد فصلاته محل إشكال لأن المكان يصبح محجوزاً في فرض السؤال للحاجز وإن كان المكان ملكا للثاني وليس للأول فيجوز له أن يزيح ما وضعه الأول ويصلي ولا يجوز إن كان المكان ملكاً للأول . والله العالم"
"1387","السؤالاذا كانت المراة تصلي ثم جاء الرجل فصلى خلفها , فهل تبطل صلاة كل من الرجل والمرأة أم فقط تبطل صلاة الرجل ؟","بسمه سبحانه في مفروض السؤال تبطل صلاة الرجل إن كان عالماً وأما هي  فصلاتها صحيحة على كل حال . والله العالم"
"1388","السؤالهل يجوز الصلاة في المطبخ ؟","بسمه سبحانه يجوز بشرط أن لا تكون النار مشتعلة أمام المصلي والله العالم"
"1389","السؤالرجل اشترى داراً مغصوبة في المزاد العلني وقد أورث هذه الدار الى ولده وان ولده تزوج امرأة من بغداد لا تعرف أن هذه الدار مغصوبة وبعد مرور عشرة سنوات علمت المرأة بان صاحب الدار اعدم من قبل نظام صدام وباعوا امواله وان الدار رجعت الى ورثة المعدوم فما حكم الصلاة والصوم وسائر العبادات لهذه المرأة علماً بان ورثة المعدوم لم يبرؤا الذمة لها وإنها كثيراً تقول لزوجها بان هذا حرام وبدأت المشاكل مع زوجها منذ علمت  ولكن ليس لها حل الا الطلاق وعندما انتقلت من دار المعدوم سكنت في دار مسفر ايضاً مغصوب ولها من الاطفال خمسة وان زوجها الآن مصاب بالشلل ولا يوجد لهم مورد ابداً أفتونا مأجورين عن مصير هذه الزوجة؟","بسمه سبحانه ذمة زوجها مشغولة وكذلك ذمة والده بأجرة منفعة الدار التي استوفيت بدون رضا المالك الشرعي ولا مسوغ للعمل الذي فعلاه, ولا مبرئ للذمة إلاّ أن يدفعوا حق المظلومين في الدار الأولى والثانية مع الاستغفار من الله سبحانه على هذه الجريمة النكراء, واما الزوجة فهي ليست مطالبة بشيء قبل العلم بواقع الحال واما بعد العلم فهي ايضا شريكة في المعصية كما هي مطالبة ايضاً باجرة السكنى في الدارين معاً قبل العلم وبعده, واما الصلاة والصوم فلا اشكال فيهما قبل العلم , والله العالم . "
"1390","السؤالانا اقيم في بلد الكويت وأود السفر الى بلد آسيوي (ماليزيا) للسياحة لمدة 5 ايام عن طريق الطيارة , سوف يصادف وقت صلاة الفجر وانا بالطيارة فكيف يصح لي ان اقضيها؟ هل اصليها وانا جالس على الكرسي او اقضيها بعد وصولي؟ وهل بفترة الـ(5) ايام صلاتي سوف تكون قصراً؟","بسمه سبحانه ان كنت تعلم انك سوف تنزل من الطائرة قبل ان يفوتك وقت الصلاة فعليك تأجيلها الى ان تنزل منها , واما ان كنت تعلم انه تفوتك الصلاة في الوقت فلا يجوز لك أن تؤخرها فان أمكنك الصلاة بتمام أركانها ركوعها وسجودها ولو بين المقاعد وتكون متجهاً الى القبلة مهما أمكن وجب عليك ذلك وان لم يمكن اداؤها بتمام أجزاءها بالصورة الاعتيادية فصل كيفما أمكنك ولا تترك الصلاة بحال، وانت في ضوء سؤالك تكون مسافراً وتلتزم باحكام السفر من التقصير في الصلاة وغيره, والله العالم."
"1391","السؤالإذا أهدي إليّ حزام جلد طبيعي فهل استطيع الصلاة وأنا أرتديه، أم أنه واجب عليّ أن أسأل عن الدولة التي صنع بها، لكونه جلداً طبيعياً أم أنه لا يحتاج إلى السؤال، لكوني في بلد إسلامي؟","بسمه سبحانه لا يجوز إلا إذا أُحرز أنه من حيوان محلل الأكل و مذكى تذكية صحيحة على المذهب الجعفري . والله العالم"
"1392","السؤالما حكم الصلاة عند لبس الباروكة إذ أنها مصنوعة من شعر النساء أو الرجال غير المسلمين , هل يجوز لبسها عند الصلاة أم لا وهل هي نجسة أم طاهرة بعينها ؟","بسمه سبحانه إن كان الشعر للكافر فلا يجوز الصلاة في الباروكة و إن كان لمسلم أو مسلمة فلا مانع وكذلك إذا كان الشعر صناعياً فلا مانع أيضاً. والله العالم"
"1393","السؤالما حكم لبس حزام جلد في الصلاة؟","بسمه سبحانه إن كان جلداً طبيعياً فلا تصلِّ إلا إذا أحرزت أنه من حيوان محلل الأكل ذبح بطريقة إسلامية جعفرية. والله العالم"
"1394","السؤالما حكم الملابس المدورة المرسوم عليها صور ذوات أرواح في الصلاة؟","بسمه سبحانه لا يجوز الصلاة في مثل هذه الملابس مع بقاء الصورة. والله العالم"
"1395","السؤالما حكم الملابس الحريرية المصنوعة من البترول في الصلاة؟","بسمه سبحانه الممنوع للرجل لبس الحرير الطبيعي وليس الصناعي والثاني يجوز لبسه في الصلاة وفي غير الصلاة للرجل. والمرأة يجوز لها لبس الحرير الطبيعي في الصلاة وغير الصلاة. والله العالم"
"1396","السؤالبعض الملابس المستعملة تدخل في مصانع إعادة التدوير ولا نعلم مدى طهارتها؟ ما حكمها في الصلاة؟","بسمه سبحانه إذا علمت بالنجاسة فاجتنب عنها وإذا لم تعلم فكل شيء لك طاهر حتى تعلم نجاسته. والله العالم"
"1397","السؤاللو أن المرأة جهلاً بالحكم صلت بدون حجاب عدداً من الصلوات فهل يجب عليها إعادة هذه الصلوات؟","بسمه سبحانه مقتضى القاعدة لا تجب عليها الإعادة ولا القضاء إلا أن من الأفضل والأكمل أن تعيد تلك الصلاة التي صلتها بدون حجاب. والله العالم"
"1398","السؤالهل تجوز الصلاة لشخص يحمل ناب الذئب؟","بسمه سبحانه لا مانع من لبسه، ولكن انزعه في الصلاة. والله العالم"
"1399","السؤالما حكم المصلي الذي في أثناء صلاته احتكت به قطة فوقعت شعرة أو شعرات على ثوبه؟","بسمه سبحانه عليه أن ينفض الشعرة أو الشعرات ويستمر في صلاته. والله العالم"
"1400","السؤالأود أن أعرف ما هو الحد الأكبر لتغطية الجسد عند الصلاة بالنسبة للرجل؟","بسمه سبحانه على الرجل أن يستر جسده من السرة إلى الركبة احتياطاً وفي الصلاة عليه أن يستر من السندوتين إلى الركبتين. والله العالم"
"1401","السؤاليقوم بعض المؤمنين أثناء الصلاة وفي حال القنوت بتدوير الخاتم إلى جهة الوجه فهل في هذا الفعل استحباب شرعي؟","بسمه سبحانه لم يثبت وجوبه ولا استجابه والله العالم."
"1402","السؤالهل يجزي في قنوت الصلاة الواجبة قول ""اللهم صل على محمد وآل محمد"" فقط؟","بسمه سبحانه يجوز ذلك والله العالم."
"1403","السؤالما هو حكم ترك القنوت متعمداً؟","بسمه سبحانه القنوت مستحب ومن تركه فاته أجر كثير كما فاتته طلب الحاجة من المولى الجليل وهو في حضرته والله العالم."
"1404","السؤالهل يجوز قراءة جزء من دعاء التوسل في القنوت حيث إن الخطاب فيه غير موجه إلى الله عزوجل ؟","بسمه سبحانه لا يجوز توجيه الخطاب لغير الله في الصلاة إلا في السلام الواجب وكذلك المستحب في أواخر الصلاة . والله العالم"
"1405","السؤالهل يجب القنوات ام لا يجب؟ ","بسمه سبحانه  لا يجب , والله العالم."
"1406","السؤالتشرفت بالصلاة خلف عديد من العلماء فرأيت ان كل واحد منهم له قنوت خاص يختلف عن الاخر, فما هو الدعاء المفضل عندكم لقراءته في القنوت؟","بسمه سبحانه كلمات الفرج مع اضافة ربنا آتنا في الدنيا حسنة وفي الآخرة حسنة وقنا عذاب النار, ولا بأس باختيار الادعية المنقولة عن المعصومين ضمن القرآن وغيره, والله العالم."
"1407","السؤالهل يجوز اتيان ادعية القنوت باللغة العامية دون الفصحى؟ وهل هناك فرق بين العربية وغيرها من اللغات؟","بسمه سبحانه الافضل اختيار اللغة العربية مع ادراك المعنى والابتعاد عن اللحن والعامية, والله العالم."
"1408","السؤالهل قراءة الادعية الواردة واجبة في القنوت ام يجوز انشاء دعاء خاص تضم حاجات الفرد الأخروية او الدنيوية كطلب الولد او المال او الزواج من شخص ما وغيرها؟","بسمه سبحانه يجوز ان يدعو المصلي ما يشتهي بشرط ان لا يكون طلب معصية او ظلم على احد المؤمنين, والله العالم."
"1409","السؤالما الحكمة او المقصود من مسح الوجه باليدين بعد الدعاء؟ وهل وردت روايات في ذلك؟ ","بسمه سبحانه يوجد في بعض الروايات في غير القنوت ولعل في ذلك نحو من الانابة ولكن الامر ان ثبت فهو تعبدي بحت , والله العالم. "
"1410","السؤالورد في الروايات عن الائمة (ع) ان مسح الوجه بعد الدعاء مستحب الا انه بعد القنوت غير جائز او مكروه, فهل مسح الوجه باليدين بعد القنوت حال الصلاة يوجب بطلانها؟ وفي حال كونه موجباً هل يعتبر معصية وذنباً؟ وهل هناك فرق بين المسح في الفرائض والنوافل؟","بسمه سبحانه هنا لا فرق بين النوافل والفرائض وترك المسح في الصلاة افضل وأحوط ولكنه غير مبطل للصلاة, والله العالم. "
"1411","السؤالهل إن أي خطأ لفظي في الصلاة الواجبة أو المستحبة يبطل الصلاة؟","بسمه سبحانه إن كان الخطأ مغيراً للمعنى أو يؤدي إلى خطأ في التلفظ الصحيح فالتعمد في ذلك يؤدي إلى بطلان الصلاة و إن كان ليس عمداً فيجب إعادة التلفظ بصورة صحيحة . والله العالم "
"1412","السؤالهل تجوز قراءة الصلاة المستحبة بدون جهر؟","بسمه سبحانه نعم يجوز و إن كان الأفضل في النوافل الليلية الجهر. والله العالم"
"1413","السؤاللو أن المصلي عند قراءة السورة وبعد أن بدأ بها نسى جزءً منها فهل يكتفي بما قرأه أو يأتي بسورة ثانية ؟","بسمه سبحانه إن كانت الصلاة مستحبة فيجوز الاكتفاء بما قرأ وإن كانت واجبة ولم يمكن إتمام السورة بأخذ المصحف من مكان قريب من المصلي أو يستعين بآخر قريب منه فيجب الاستعانة بقراءة سورة أخرى وعليه سجدتا السهو للزيادة التي حصلت في الصلاة حيث قرأ سورة ثم أبدلها بأخرى . والله العالم"
"1414","السؤالمن ضمن الصيغة الواردة في تشهد الصلاة وجوب قولنا اللهم صل على محمد وآل محمد , وعند قراءة سورة الحمد نقول مالك يوم الدين , فهل يضر لو تلفظنا بكلمة (صلِ) في التشهد(صلي) بإلحاق الياء بها , و ألحقنا حرف الياء بكلمة ( مالك) في قراءة سورة الحمد ؟ ","بسمه سبحانه لا يجوز , بل يجب الاكتفاء بالكسرة في الموردين . والله العالم"
"1415","السؤالكم حكم من أحكام التلاوة حكمه واجب في القراءة في الصلاة؟","بسمه سبحانه كل ما يتعلق بتصحيح القراءة من حيث مخارج الحروف وضبط النص بالتلفظ الصحيح فهو واجب ولا تصح القراءة بدونه واعلم يا بني في هذه الأيام أصبح التعلم سهلاً جداً لتوفر وسائل الإعلام كالتلفاز فيها برامج لتعليم القراءة فلا عذر لمن لا يتعلم. والله الهادي وهو العالم"
"1416","السؤالفي الصلاة الواجبة تجب قراءة سورة التوحيد بعد الحمد، فما الحكم إذا بدأت بقراءة سورة الكافرون هل يجب أن أستمر أم أتوقف؟ لأنه حسب علمي لا يوجد فرق بين الاثنين؟","بسمه سبحانه يا بني لا يجب قراءة سورة التوحيد. وإنما يكره تركها في جميع الفرائض الخمس. نعم لا بأس بتكرارها في الركعتين الأولى والثانية. ففي مفروض السؤال عليك الاستمرار وإكمال سورة الجحد. والله العالم"
"1417","السؤالإذا كان المكلف عاجزاً عن تعلم سورة الحمد بحركاتها الصحيحة، فهل تسقط عنه القراءة ويكتفي بالبسملة في صلاته؟","بسمه سبحانه عليه أن يصلي جماعة إذا لم يتمكن من القراءة عن ظهر الغيب أو في المصحف. والله العالم"
"1418","السؤالسؤال لو أن المصلي بعد أن قرأ الآية الأولى من سورة التوحيد (قُلْ هُوَ اللَّهُ أَحَدٌ) أو بعد أن قرأ الآية الأولى من سورة الجحد (قُلْ يَا أَيُّهَا الْكَافِرُونَ) نسي بقية السورة هل يجوز له العدول إلى سورة أخرى؟
سؤال كيف يتم حساب نصف السورة, هل بعدد الآيات أم بعدد الكلمات أم بعدد الحروف أم بالوقت الذي يستغرقه المصلي في قراءة السورة؟
سؤال لو أن المصلي كان يقرأ السورة وأراد اختياراً أن يعدل إلى سورة أخرى وشك في أنه هل وصل إلى نصف السورة أو لم يصل فهل يعدل أم لا يعدل؟
","ج1/ بسمه سبحانه إذا عجز عن إتمام السورة جاز له العدول مع البسملة للسورة الجديدة. والله العالم
ج2/ بسمه سبحانه تحسب بحساب الحروف. والله العالم
ج3/ بسمه سبحانه يعدل حيث يجوز العدول في مفروض السؤال. والله العالم"
"1419","السؤالهل تصح الصلاة بقراءة على وفق إحدى القراءات السبع المذكورة في كتب القراءات والمختلفة عن القراءة  الشائعة الآن؟","بسمه سبحانه اعلم يا بني أنه لم يثبت لديّ ولا عند جملة من العلماء الأبرار نسبة أية قراءة من هذه القراءات فيجب على كل مسلم أن يقرأ القرآن حسب قواعد اللغة العربية حيث شك أن أي القراءات صحيحة أو باطلة. والله الهادي وهو العالم"
"1420","السؤالهل يجوز للمرأة الجهر في صلاة الصبح والمغرب والعشاء إذا كانت في بيتها ولا يوجد رجل أجنبي يسمعها وهل عليها في تكبيرة الإحرام الجهر أم الإخفات؟","بسمه سبحانه هي مخيرة بين الجهر والإخفات في الصلاة الجهرية إذا لم يسمع صوتها أجنبي ولا يجب رفع الصوت بها والله العالم."
"1421","السؤاللو تم تصحيح اتجاه القبلة وفق الأجهزة العلمية المتطورة بإشراف جهة دينية موثوق بها, فهل يصح الإصرار على البقاء على الاتجاه القديم حتى لو كان الفرق قليلاً لا يتجاوز (20) درجة مثلاً؟","بسمه سبحانه بعد تحديد القبلة بالدقة كما فرضت يا بني لا يجوز الانحراف في الصلاة ولا في كل ما يعتبر فيه الاتجاه في الصلاة. والله العالم"
"1422","السؤال1 - بناءً على اعتبار استقبال جهة القبلة للبعيد، فهل يضر الانحراف اليسير بمقدار بضعة درجات أم لا؟
2 - لو كان الإمام معتقداً بجهة القبلة وأحد المأمومين اطمأن إلى جهة أكثر انحرافاً من جهة الإمام بحيث قد تصل إلى (30) درجة، فهل يصح منه الاقتداء بهذا الإمام؟
","ج1/ بسمه سبحانه إذا تحدد الخط الموصل إلى الكعبة بالدقة فلا يجوز للإنسان الانحراف عن ذلك الخط عمداً. والله العالم
ج2/ بسمه سبحانه يصح أن يقتدي بالإمام وينحرف عن اتجاه الإمام بنحو يطمئن بأنه (المأموم) متجه إلى القبلة وإن حصل الخلاف بينه وبين الإمام بالمقدار الذي ذكرت وصلاة كل واحد منهما صحيحة. والله العالم
"
"1423","السؤالإذا كان زيد يستطيع الصلاة والركوع من قيام ولكن في حال السجود لا يمكنه السجود إلا مع الانحراف عن القبلة قليلاً فهل يصلي من قيام في الفرض المذكور أو يصلي على كرسي بالكيفية التالية يصلي قائما ويركع قائماً ثم يجلس على الكرسي وينحني قليلاً للسجود أو ينتقل إلى الصلاة جالساً؟","بسمه سبحانه إن كان الانحراف عن القبلة يسيراً لا يزيد على بعض الأصابع فعليه أن يسجد على الأرض وإن كان الانحراف فاحشاً فيصلي ويأتي بالسجود وهو على الكرسي ولا يترك القيام بحال والله العالم."
"1424","السؤاللقد حددت موقع القبلة بإستخدام الهاتف النقال و بعد خمس شهور علمت أني قد صليت في جهة جنوبي غربي بينما القبلة الصحيحة هي شمالي شرقي أي بإنحراف 360 درجة عن القبلة الصحيحة فما حكم صلاتي طول هذه المدة ؟ ","بسمه سبحانه في مفروض السؤال حيث كنت مستدبر القبلة يجب عليك قضاء تلك الصلوات التي صليتها بتلك الحال . و الله العالم"
"1425","السؤالهل أستطيع أن أصلي الصلوات المستحبة بأي جهة من الجهات الأربع اختيارا؟","بسمه سبحانه لا يجوز ذلك في النوافل اليومية احتياطا في حالة الاختيار والاستقرار على الأرض ويجوز ذلك في غيرها والله العالم. "
"1426","السؤالما هو رأي سماحتكم في اتجاه القبلة في امريكا الشمالية هل هو باتجاه الشمال الشرقي ام باتجاه الجنوب الشرقي؟","بسمه سبحانه  حدد المكان الذي انت تسكنه في امريكا الشمالية مع تعيين خط العرض والطول ليتسنى لنا تحديد جهة القبلة لاجل الصلاة , والسلام. "
"1427","السؤالكيف تكون الصلاة فوق سطح الكعبة المشرفة يعني شخص صاعد فوق الكعبة كيف تكون صلاته والى أي اتجاه يتجه مع العلم ان الكعبة تحته؟ ","بسمه سبحانه عليه ان يترك من جدار الكعبة او سطحها مقدارا يسيراً ويتجه الى ذلك المقدار ويصلي اليه , والله العالم. "
"1428","السؤالما حكم الصلاة في البحر وعدم معرفة الوقت والقبلة وعدم وجود جهاز تحديد الاتجاه؟","بسمه سبحانه  لا يجوز الدخول في السفر من خلال البحر الا مع اخذ الاحتياطات لتعيين القبلة والوقت ثم اعلم يا بني ان معرفة الوقت بالساعات المتوفرة في أيدي الناس , واما القبلة فان لم تتمكن من تحديد جهة الكعبة فكرر كل صلاة أربع مرات لأربع جهات , والله العالم. "
"1429","السؤالكيف تكون الصلاة دخل غواصة موجودة في اعمق نقطة في المحيطات فكيف تحدد القبلة وكيف تكون الصلاة ؟ ","بسمه سبحانه اما تحديد الاتجاه في السرداب كالتحديد اذا كان الانسان على سطح الارض فمثلاً ان كان جهة القبلة في نقطة الجنوب فتبقى هي النقطة جهتها ويجب التوجه اليها في الصلاة سواء أكان في عمق البحر او عمق الارض او على سطحها , والله العالم."
"1430","السؤالكيف تكون الصلاة داخل الارض يعني شخص ساكن في جوف الارض ( اعمق نقطة ) وفي هذه الحالة الكعبة تكون فوقه فكيف يحدد اتجاه القبلة وكيف تكون صلاته؟","بسمه سبحانه اما تحديد الاتجاه في السرداب كالتحديد اذا كان الانسان على سطح الارض فمثلاً ان كان جهة القبلة في نقطة الجنوب فتبقى هي النقطة جهتها ويجب التوجه اليها في الصلاة سواء أكان في عمق البحر او عمق الارض او على سطحها, والله العالم."
"1431","السؤالأسكن في مركز محافظة البصرة وتحديداً في محلة الجمهورية من أي نقطة أبدأ في حساب حد الترخص؟","بسمه سبحانه تبدأ المسافة من منتهى البيوت العائدة للمدينة من جهة السفر. والبصرة كلها مدينة واحدة. والله العالم"
"1432","السؤاللو أن المسافر وصل إلى مكان سفره بعد صلاة الفجر ونوى الإقامة عشرة أيام التي تنتهي بعد صلاة الفجر في اليوم الحادي عشر ونوى الرجوع إلى وطنه بعد صلاة الظهر من اليوم الحادي عشر فهل يصلي هذه الصلاة قصراً أم تماماً؟","بسمه سبحانه يصليها تماماً. والله العالم"
"1433","السؤاللو أن المسافر وصل إلى مكان سفره, وعند صلاة الفجر قصد الإقامة عشرة أيام, ولكن عند ركوع الركعة الثالثة من صلاة الظهر عدل في نيته عن الإقامة, فهل يهدم ركوعه ويكمل صلاته قصراً؟","بسمه سبحانه عليه أن يستمر في إتمام الصلاة إلى أن يخرج من هذه المنطقة لأنه قد بدأ الصلاة وهو ناوٍ الإقامة و دخل بالركعة الثالثة. والله العالم"
"1434","السؤالسافرت إلى إيران وبقيت خمسة عشر يوماً, في كل مدينة أبقى أربعة أيام أو خمسة بين قم ومشهد وشمال إيران , فكنت أصلي تماماً طيلة الخمسة عشر يوماً اعتقاداً مني أن الذي يبقى في بلد عشرة أيام أو أكثر يصلي تماماً, فهل أعيد صلاتي؟","بسمه سبحانه يجب عليك إعادة وقضاء تلك الصلوات. والله العالم"
"1435","السؤالمتى يجب على المسافر إتمام صلاته في الطريق, هل إذا كان في الذهاب إلى مكان عمله الذي يصدق عليه أنه مقر له أم إذا كان يصدق عليه كثير السفر؟ ","بسمه سبحانه أما قصد الإقامة فيقتضي وجوب الإتمام إذا وصل الإنسان إلى المكان الذي قصد الإقامة فيه عشرة أيام أو أكثر أو بقي متردداً لمدة شهر (ثلاثون يوماً).
وأما في الطريق فلا يتم إلا إذا كان كثير السفر أو عمله في السفر أو هو غير قاصد المسافة. والله العالم
"
"1436","السؤالورد أن مبدأ حساب المسافة الشرعية هو من آخر المدينة التي يسكن فيها المكلف, فهل إن كل منطقة من مناطق بغداد تعتبر مدينة أم إن بغداد كلها تعتبر مدينة؟","بسمه سبحانه تبدأ المسافة من منتهى البيوت العائدة إلى المدينة أو القرية من جهة السفر و بغداد كلها مدينة واحدة. والله العالم"
