"","Question","Answer","bookmark"
"2904","
9
السؤال: من اجل التعرف علي الامراض السرطانية عند المراة لابد للطبيب او دارس الطب من لمس ثدي المراة او جهازها التناسلي ولايكفي المشاهدة وهذا اللمس يساعد علي اكتشاف هذه الامراض في وقتٍ مبكر مما يساعد علي انقاذ المريض المسلم من خطورة هذا المرض فما حكم اللمس؟","الجواب: اما طالب الطب فحكمه في ذلك ما تقدم في التشريح، واما الطبيب الذي ترجع اليه المراة للفحص الدوري فيجوز له اللمس بمقدار الضرورة اذا لم تجد المراة الطبيبة القادرة علي القيام بنفس الفحص.","/arabic/qa/4715/"
"2905","
10
السؤال: 1 ـ هل يجوز للمراة ان تراجع الطبيب مع وجود الطبيبة؟
2 ـ واذا وجدت الطبيبة ولكن كان الطبيب افضل فهل يجوز لها ان تراجعه؟
3ـ واذا راجعت الطبيب لضرورة تقتضي ذلك فهل يجوز لها ان تكشف ما يحرم كشفه من جسدها اذا طلب الطبيب ذلك لاجل الفحص؟
4ـ واذا طلب الطبيب ـ الذي اقتضت الضرورة الرجوع اليه ـ ان تسمح له بلمس بدنها وادخال بعض الاجهزة الطبيبة في قبلها او دبرها فهل يجوز لها ان تفعل ذلك؟","الجواب: 1 ـ اذا توقف الفحص علي لمسه لبدنها من دون حائل او النظر الي شيء مما يحرم النظر اليه اختياراً ـ اي ما عدا الوجه والكفين ـ لم يجز لها ذلك.
2 ـ اذا كانت مضطرة الي المعالجةو كان الطبيب ارفق بعلاجها جاز لها ذلك.
3 ـ اذا اقتضته ضرورة الفحص جاز لها الكشف بمقدارها.
4 ـ اذا كان الفحص او المعالجة متوقفاً علي شيء من ذلك جاز في حدود ما تقتضيه الضرورة.","/arabic/qa/4717/"
"2906","
1
السؤال: جاء في الرسالة العملية: اذا لاط البالغ شرعاً بغير البالغ فاوقب ولو ببعض الحشفة حرمت على اللائط ام الملوط واخته وبنته، والاحوط لزوماً ثبوت هذا الحكم فيما اذا كان اللائط غير بالغ او كان الملوط بالغاً او كان اللواط بعد الزواج باحدي المذكورات، ولا يحكم بالتحريم مع الشك في الدخول بل ولا مع الظن به ايضاً:
1ـ ما معنى كلمة (أوقب)؟ وهل التفخيذ يسبب التحريم؟
2ـ هل التحريم مؤقت ام دائم؟
3ـ لقد عقدت على اخت الملوط به ولم ادخل بها فهل يجب عليّ فسخ العقد؟
4ـ هل من سبيل للتحلل من هذا ولو بدفع كفارة؟
5ـ اذا كان العلم بالتحريم بعد الزواج والدخول فهل يجب التطليق؟","الجواب: 1ـ اوقب اي ادخل ولو قليلاً ولايحرم من دونه وان حاول الادخال.
2ـ اذا ادخل حرم الزواج دائماً.
3ـ لو فرض الادخال بالملوط فالعقد باطل ولا حاجة الى الفسخ.
4ـ لا سبيل اليه لو فرض الادخال.
5ـ يجب الانفصال ولاحاجة الى الطلاق لأن العقد باطل.","/arabic/qa/9269/"
"2907","
2
السؤال: هل يجوز الزواج من أخت الملوط به؟","الجواب: كلاّ اذا كان الفاعل بالغا والمفعول غير بالغ ولا يجوز ايضاً على الاحوط في غير هذا الفرض.","/arabic/qa/10074/"
"2908","
3
السؤال: هل يجوز زواج الملوط به من اخت اللائط؟","الجواب: نعم يجوز .","/arabic/qa/10075/"
"2909","
1
السؤال: اذا لاعن الزوج زوجته بنفي الولد فهل يجوز للولد ان يتزوج اخت الملاعن؟","الجواب: اذا اعتقد الولد ان الملاعن هو ابوه في واقع الحال وانه قد كذب في نفيه عنه لم يجز له ان يتزوج اخته لانها عمته في اعتقاده، واما في غير هذه الصورة فحيث ان النسب منتف بينهما في ظاهر الشرع فلا باس بذلك ظاهراً.","/arabic/qa/3905/"
"2910","
2
السؤال: هل تحرم المراة على الرجل مؤبداً في اللعان؟","الجواب: إذا تلاعن امام الحاكم الشرعي ـ بالشروط المذكورة في كتاب اللعان ـ انفصلا وحرمت المرأة على الرجل مؤبداً.","/arabic/qa/5454/"
"2911","
3
السؤال: هل يسقط مهر المراة في حال تم طلاقها طلاق الملاعنة؟ وما هو الشرح الامثل لطلاق الملاعنة؟ و هل ينفتح هذا الطلاق المجال لبعض الرجال باتهام زوجاتهم بارتكاب الفاحشة واذا كان الرجل كاذباً بادعائه فكيف تاخذ المراة حقها منه ومَن هو المخوّل باثبات النقيضين؟","الجواب: الملاعنة ليست طلاقاً وانما تترتب عليها الحرمة الابدية بين الزوجين ولا يسقط مهر المراة وهي طريق للحل بعد اتهام الرجل لزوجته وهو لا يتمكن من إثباته ولا نفيه في كثير من الموارد وهذا مذكور في القرآن الكريم في بدايات سورة النور.","/arabic/qa/6522/"
"2912","
4
السؤال: جاء في الرسالة العملية: (لايقع اللعان إلا عند الحاكم الشرعي وفي وقوعه عند المنصوب من قبله لذلك اشكال) فما هو مقتضي الاحتياط هنا؟","الجواب: مقتضاه أن لايوقعاه عنده واذا اوقعاه يحتاطان في ترتيب الآثار عليه من نفي الزوجية او نفي الولد فيدفع الرجل نفقتها وتحتاط بعدم أخذها ويحتاطان في عدم ترتيب آثار الزوجية من التمكين والنظر وغير ذلك.","/arabic/qa/10855/"
"2913","
1
السؤال: ما حكم اخذ اللقيط من الشارع؟","الجواب: يستحب أخذ اللقيط، بل يجب كفاية إذا توقف عليه حفظه سواء أكان منبوذاً قد طرحه أهله في شارع أو مسجد ونحوهما ـ عجزا عن النفقة أو خوفاً من التهمة ـ أم غيره، ولا يعتبر عدم كونه مميّزاً بعد صدق كونه ضائعاً تائهاً لا كافل له.","/arabic/qa/20920/"
"2914","
2
السؤال: ما حكم المال الموجود الذي مع اللقيط؟","الجواب: هو محكوم بأنه ملكه. ","/arabic/qa/20921/"
"2915","
3
السؤال: هل يجوز تبني اللقيط ؟","الجواب: لا يجوز للملتقط أن يتبنى اللقيط ويلحقه بنفسه، ولو فعل لم يُترتب عليه شيء من أحكام البنوة والأبوة والأمومة.","/arabic/qa/20922/"
"2916","
1
السؤال: إذا كان يجوز للمرأة اسدال الغطاء على وجهها إلى نحرها ولا يجب عليها ابعاده بشيء بل يجوز الصاقه بالوجه عمداً فما الفرق بين ذلك وبين البرقع والنقاب الممنوعين عليها؟","الجواب: يجوز لها ان تنزل ما على رأسها من الخمار أو نحوه على وجهها تستراً من الاجنبي واما مع الامن منه فلا يجوز لها ذلك، وأما استعمال البرقع والنقاب فممنوع في مطلق الاحوال للنصّ.","/arabic/qa/21257/"
"2917","
2
السؤال: إذا كان لبس النقاب في بلد مثيراً للإستغراب، فهل يجب خلعه باعتباره من لباس الشهرة؟","الجواب: إذا كان لبسه مثيراً للإستهجان والاستقباح عند عامة الناس في البلد، يكون عندئذٍ من لباس الشهرة في ذلك البلد، فلا يجوز لبسه فيه.","/arabic/qa/21258/"
"2918","
3
السؤال: هل يجوز للمراة ان تغطي وجهها عند الاحرام او السعي والطواف؟","الجواب: لا يجوز تغطيته بالنقاب ونحوه بل مطلقاً على الاحوط ولا تغطية جزء منه على الاحوط.","/arabic/qa/21259/"
"2919","
4
السؤال: يكثر في وقتنا الحاضر استعمال النقاب ولبس الكتافي بالنسبة للنساء ممّا يعطي الرجل دافعاً قوياً للنظر لمفاتن المرأة؟","الجواب: إذا كان استعمال النقاب ونحوه في مجتمع ما موجباً لإثارة الفتنة النوعية لزم التجنّب عنه.","/arabic/qa/21260/"
"2920","
5
السؤال: ما حكم لبس النقاب ؟","الجواب: يجوز ان لم يوجب الإفتتان نوعاً والاستهجان بحسب العرف.","/arabic/qa/21261/"
"2921","
1
السؤال: ما هو حكم ما يصّنع في بلاد المسلمين من اللحوم المعلّبة؟","الجواب: ما يصّنع في بلاد الاسلام من اللحم كاللحوم المعلّبة أو من جلود الحيوانات كبعض أنواع الحزام والاحذية وغيرها محكوم بالتذكية ظاهراً من دون حاجة الى الفحص عن حاله.","/arabic/qa/21499/"
"2922","
2
السؤال: ما حكم تناول المعلبات؟","الجواب: يجوز للمسلم تناول المعلبات بأنواعها المختلفة باستثناء اللحوم والشحوم ومشتقاتها، حتى إذا ظنّ بأنّ في محتوياتها ما لا يجوزله أكله ، أو ظن أن صانعها أيّاً كان قد مسَّها مع البلل، ولا يجب عليه فحص محتوياتها ليتأكد من خلوها مما لا يجوزله أكله.","/arabic/qa/22459/"
"2923","
3
السؤال: ما حكم لحم الروست ولحم الدجاج المكتوب على العلب عبارة (مذبوح على الطريقة الإسلامية) ؟","الجواب: إذا كان المستورد او البائع مسلماً واحتمل احرازه التذكية حلّ الأكل وإلا فلا عبرة بالكتابة ما لم تورث الاطمئنان.","/arabic/qa/22481/"
"2924","
1
السؤال: هل يجوز للمؤمن ان يلبس لباسا يسبب له الهتك والاذلال؟","الجواب: يحرم عليه لبس يظهره المؤمن في شنعة وقباحة وفظاعة عند الناس، لحرمة هتك المؤمن نفسه واذلاله اياها.","/arabic/qa/21798/"
"2925","
1
السؤال: هل يحق للمسلم تناول المأكولات بأنواعها المختلفة؟","الجواب: يحق للمسلم تناول المأكولات بأنواعها المختلفة عدا اللحوم والشحوم ومشتقاتها، حتى إذا ظن بأن في محتوياتها ما لا يجوز له أكله ، أو ظنّ أنّ صانعها أيّاً كان قد مسّها مع البلل.
كما لا يجب عليه فحص محتوياتها ليتأكد من خلوها مما لا يجوز له أكله ، ولا يجب عليه سؤال صانعها عن مسّه لها أثناء أعداده الطعام أو بعده. 
كما يجوز للمسلم تناول المعلبات بأنواعها المختلفة باستثناء اللحوم والشحوم ومشتقاتها ي، حتى إذا ظنّ بأنّ في محتوياتها ما لا يجوز له أكله ، أو ظن أن صانعها أيّاً كان قد مسَّها مع البلل ، ولا يجب عليه فحص محتوياتها ليتأكد من خلوها مما لا يجوز له أكله.","/arabic/qa/21985/"
"2926","
2
السؤال: تم انتاج لحم في المختبر ـ وليس لحم حيوان ومذبوح او ما شابه ـ فهل يجوز اكله؟","الجواب: لا يجوز اكله.","/arabic/qa/21999/"
"2927","
3
السؤال: تكتب عبارة (مذبوح على الطريقة الإسلامية) على لحوم منتجة في دول إسلامية من قبل شركات غير إسلامية، فهل يجوز لنا تناولها؟
وهل يجوز تناولها إذا كان منشأ هذه اللحوم شركة إسلامية في دولة غير إسلامية؟
ثم ما هو الحال لو كان المنشأ شركة أجنبية في دولة أجنبية؟","الجواب: لا اعتبار بالكتابة المذكورة، فإن كان المنتج لها مسلماً أو أنتجت في بلد يغلب فيه المسلمون ،ولم يعلم أن المنتج لها من غير المسلمين، جاز تناولها. 
وأما إذا كان المنتج غير مسلم ، أو أنتجت في بلد ليست غالبيته من المسلمين ،ولم يعلم كون المنتج مسلماً، فلا يجوز تناولها.","/arabic/qa/21988/"
"2928","
4
السؤال: هل يجوز شراء اللحم على أساس أنه مذكّى من (سوبر ماركت) صاحبه مسلم ولكنه يبيع الخمر؟","الجواب: نعم يجوز، ويحلّ أكله وان كان مسبوقاً بيد غير المسلم إذا اُحتمل أن البائع أحرز تذكيته الشرعية دون ما إذا لم يحتمل ذلك.","/arabic/qa/21990/"
"2929","
5
السؤال: هل يجوز بيع وشراء اللحوم الهندية في الأسواق الاسلامية وكذا أكلها؟","الجواب: ما يستورد من البلاد غير الإسلامية وسائر ما يؤخذ من يد الكافر من لحم وشحم وجلد يجوز بيعه  إذا فرض ترتب منفعة محلّلة مقصودة عليه او إذا احتمل كونه مأخوذاً من الحيوان المذكى مع اعلام المشتري بالحال، ولكن لا يجوز الأكل منه ما لم يحرز تذكيته على الوجه الشرعي أو تقوم امارة على ذلك كتصدّي المسلم لذبحه ، ولا يجدي مجرّد الأخذ من يد المسلم إذا علم انه قد أخذه من يد الكافر إلاّ مع الاطمئنان باستعلامه عن تذكيته .
نعم لو لم يعلم حال اللحم المعروض في البلدان الإسلامية أو مصدره كفى سوق المسلمين امارة على تذكيته .","/arabic/qa/21997/"
"2930","
6
السؤال: شخص يعمل في معمل لتقطيع اللحوم، ومن ضمن هذه اللحوم التي يقطعها هي لحم الخنزير، فهل يجوز له العمل المذكور؟","الجواب: تقطيع لحم النخنزير وان لم يكن محرماً في حدّ ذاته ولكن مع انحصار فائدته في الحرام (وهو الاكل) لا يستحق الاجرة عليه فيجوز أخذ المال منهم بنيّة المجانية.","/arabic/qa/22003/"
"2931","
7
السؤال: ادرس في الصين وتوجد هناك مطاعم اسلامية يبيع فيها مسلمون مع العلم ان الشخص الذي يبيع لا نعرفه وإنما يدعي انه مسلم وان الأكل الذي يبيعه حلال. فهل يجوز الأكل والشراء من اللحوم اعتماداً على الإدعاء فقط ؟","الجواب: اذا احتمل احراز المسلم تذكية ما يقدّمه للأكل جاز الاكل منه وإلاّ لم يجز.","/arabic/qa/22203/"
"2932","
8
السؤال: نحن نعيش في هولندا وهناك الكثير من مجازر (الحلال) للمسلمين وتوجد مطاعم للوجبات السريعة (كنتاكي).
في الموقع الرسمي لهذا المحل مكتوب انهم يشترون منتجاتهم من الدجاج من هذه المجازر (الحلال) فما حكم الاكل في هذه المطاعم؟","الجواب: اذا اطمئن بتذكيتها على الوجه الشرعي أو بحصول أمارة على التذكية ـ كتصدي المسلم لذبحها أو لبيعها مع احتمال إحرازه التذكية حل تناولها، والاّ لم يجز.","/arabic/qa/22205/"
"2933","
9
السؤال: ما حُكم المادة البيضاء الموجودة في العمود الفقري ورقبة الخروف من حيث الطهارة والنجاسة؟ وإذا طبخ وفيه هذه المادة فهل يعتبر نجساً؟","الجواب: ليس نجساً ولكن هذه المادة هي النخاع وهي محرّمة الأكل.","/arabic/qa/22453/"
"2934","
10
السؤال: هل يجوز أكل لحم هذه الحيوانات (الغراب ،الفاختة ،الحمار ،البغل ،الحصان ، العصفور ،الأرنب ،الضفدع ، الصقر) ؟","الجواب: يحرم أكل الغراب والأرنب والضفدع والصقر ويحل الحمار والبغل والحصان على كراهة ويحل العصفور وأما الفاختة فتحرم إذا كانت من سباع الطير او كان صفيفه أكثر من دفيفه – ان يبسط جناحيه عند الطيران – .","/arabic/qa/22484/"
"2935","
1
السؤال: يفتي الفقهاء بحرمة لبس الحرير الطبيعي الخالص، فهل يمكن للرجل لبس الحرير الممزوج بغيره إذا كان ذلك الملبوس ربطة عنق؟ هل يحرم على الرجل لبس ربطة العنق إذا كانت مصنوعة من الحرير الطبيعي الخالص؟","الجواب: لا يحرم لبس الربطة وإن كانت من الحرير الخالص لأنها مما لايمكن ستر العورة بها.
وأما الممزوج بغيره بحيث خرج عن اسم الحرير الخالص ، فيجوز لبسه وإن أمكن ستر العورة به.","/arabic/qa/22018/"
"2936","
2
السؤال: رغم أن بعض الشركات تكتب على منتوجاتها أنها مصنوعة من الحرير الطبيعي، غير أنا نشك في ذلك لرخص أثمانها، فهل يحق لنا لبسها والصلاة بها؟","الجواب: مع الشك يجوز لبسها والصلاة فيها.","/arabic/qa/22019/"
"2937","
3
السؤال: هل يجوز للرجل لبس لباس يشك بأنه من الحرير؟","الجواب: يجوز للرجل لبس المنسوجات الحريرية المشكوكة التي لم يجزم بكونها من الحرير الطبيعي أو الصناعي، وتجوز لهم الصلاة بها حينئذ.","/arabic/qa/22020/"
"2938","
4
السؤال: هل يجوز لبس ربطة العنق (الكرفة) اذا كانت مصنوعة من الحرير علما ان معظم هذه الربطات من الحرير ؟","الجواب: نعم يجوز .","/arabic/qa/22021/"
"2939","
5
السؤال: هل يجوز للرجل لبس الحرير في غير الصلاة ؟ وما هو حكم للنساء ؟","الجواب: لا يجوز للرجل لبس الحرير الطبيعي الخالص، لا فيِ الصلاة ولا في غيرها ، إلاّ في موارد خاصة نصت عليها كتب الفقه و يجوز للنساء لبس الحرير دائما حتى في الصلاة.","/arabic/qa/22022/"
"2940","
1
السؤال: ما حُكم ألعاب الاطفال (اللعابات) هل هي حرام ام حلال، وبقية دمى الاطفال من ناحية الشراء والاقتناء والصنع؟","الجواب: أمّا شراؤها واقتناؤها فلا مانع منهما واما صنعها فالاحوط لزوماً الاجتناب عنه كما في غيرها من الصور المجسمة لذوات الارواح.","/arabic/qa/22383/"
"2941","
2
السؤال: ما حكم بيع وشراء الالعاب الحاوية على اغاني الاطفال وموسيقى باللغة الاجنبية ؟","الجواب: لا يجوزان .","/arabic/qa/22420/"
"2942","
3
السؤال: هل يجوز بيع المزامير التي تصنع للعب الأَطفال ؟","الجواب: الأحوط لزوماً الاجتناب عن بيعها.","/arabic/qa/22554/"
"2943","
1
السؤال: تعاني بعض النساء من كثرة نموّ الشعر في جسمهنّ ممّا يسبّب تعباً شديداً في إلازالة ، وإحراجاً للمرأة وتعباً نفسيّاً، فهل يجوز إزالة الشعر باللّيزر وإزالة شعر المنطقة الحسّاسة ؟ 
مع العلم انّ التي ستزيل الشعر ستضطر الى النظر واللّمس.","الجواب: تجوز إزالة الشعر الزائد باللّيزر ولكن لا يجوز تمكين الطبيبة من النظر واللّمس المحرّمين لإزالته به إلاّ في حال الضرورة، ويبعد تحقّقها عادة ً بالنسبة إلى الشعر النابت في ( المنطقة الحسّاسة ) للتمكّن من إزالته بغير ذلك إلاّ إذا فُرِضَ كونه ضرريّاً أو موجباً للوقوع في الحرج البالغ الذي لا يُتحمّل عادةً.","/arabic/qa/24733/"
"2944","
1
السؤال: ما حكم شراء المأخوذ بالقمار او السرقة أو المعاملات الباطلة؟","الجواب: لا يصح شراؤه، وان تسلّمه المشتري وجب عليه ان يردّه الى مالكه.","/arabic/qa/5807/"
"2945","
2
السؤال: ما حُكم بيع المكيل و الموزون باكثر منه؟","الجواب: هو حرامٌ كأن يبيع كيلو غرام من الحنطة بكيلو غرامين منها.","/arabic/qa/5813/"
"2946","
3
السؤال: هل يجوز التعامل بالبورصة ؟","الجواب: لا اشكال فيه في حدّ نفسه ولكن لابد من رعاية شروط جواز المعاملة وصحتها ومن ذلك :
1-  لا يجوز الاشتراك مع الشركات والبنوك التي تتعامل بالربا مع من لا يجوز اخذ الزيادة منه لان الاشتراك في رأس مالها يعني الدخول فيما تقوم به من معاملات ربوية الا ان يعلن عدم رضاه بالدخول فيها .
2- لا يجوز الاشتراك مع الشركات التي تستثمراموالها في جهات محرمة كبيع الخمور والى غير ذلك.
3- لا يجوز أن يكون كلّ من المبيع والثمن ديناً في الذمّة قبل العقد كما لا يجوز أن يكون كلاهما مؤجلين في العقد لعدم صحّة بيع الدين بالدين.","/arabic/qa/10345/"
"2947","
4
السؤال: لدي مبلغ من المال يقدرّ بمليون دينار واعطيته الى التاجر بشرط اي يعطيني مئة دولار أرباح كل شهر مع ضمان اصل المبلغ، فما حكم هذه المعاملة؟","الجواب: هي ربا وحرام .ولكن يجوز إعطاء المال لهم بعنوان التشغيل (مضاربة) والربح بينكما بالكسر المشاع كالنصف والثلث.
ويمكن الوصول الى النتيجة المطلوبة عن طريق ابرام عقد المضاربة مع تضمنه عدة شروط:
(1) ان يكون العامل وكيلا عن صاحب المال في مصالحة حصته المئوية من الربح على تقدير ظهوره في نهاية كل شهر بمبلغ معين من المال.
(2) ان يهب العامل الى المالك مقدارا معينا من المال في نهاية كل شهر إن لم يتحقق خلاله شيء من الربح.
(3) ان لا تكون حصة المالك من الربح جابرة للخسران المتأخر.
(4) ان لا يفسخ المالك المعاملة الى نهاية المدة المحددة لها.
(5) ان يكمل العامل رأس المال من ماله الخاص اذا طرأ عليه النقصان وقد انتهت مدة المضاربة او اراد العامل فسخها.","/arabic/qa/10417/"
"2948","
1
السؤال: هل يحق للمالك الفسخ اذا قصر الزارع في تربية الارض وقلّ المحصول؟","الجواب: يتخير المالك عندئذٍ بين فسخ المزارعة وإمضائها ، فإن فَسَخ فالحاصل لصاحب البذر فإن كان هو المالك فعليه للزارع أجرة مثل عمله وإن كان هو الزارع فعليه للمالك أقل الأمرين من أجرة مثل الأرض وقيمة حصته من الحاصل على تقدير عدم التقصير ، وإن لم يفسخ المالك فالحاصل بينهما بالنسبة المتفق عليها. ","/arabic/qa/20935/"
"2949","
2
السؤال: هل تجب الزكاة على المالك والزارع اذا بلغ النصاب وكيف؟","الجواب: نعم تجب على كل منهما إذا بلغت حصة كل منهما حد النصاب وتجب على أحدهما إذا بلغت حصته كذلك. 
هذا إذا كان الزرع مشتركاً بينهما من الأول أو من حين ظهور الحاصل قبل صدق الاسم. 
و أما إذا اشترطا الاشتراك بعد صدق الاسم أو من حين الحصاد والتصفية فالزكاة على صاحب البذر سواء أ كان هو المالك أم العامل. ","/arabic/qa/20936/"
"2950","
3
السؤال: يقوم بعض مزارعي بعض الفواكه والخضر كالخس والطماطم مثلاً  بافاضة المنهولات التي تحتوي على غائط الإنسان ويقومون أيضاً بسقي المزارع بدورات المياه الثقيلة بهدف تسميدها. 
فهل يجوز هذا العمل شرعاً؟
 وهل يجوز أكل ثمر هذه الفواكه والخضر التي تنبت على غائط الإنسان ؟","الجواب: لا بأس بأكل الثمار والخضر في الفرض المذكور ويجب غسلها مع وجود عين النجاسة فيها .","/arabic/qa/22483/"
"2951","
4
السؤال: ما هو حكم زراعة و تجارة القنب الهندي؟ وهو نبات له تأثير مخدر وليس له تأثير قوي كالترياق او الكوكائين، ويستخدم ايضا في المجال الطبي؟","الجواب: لا إشكال في زراعته والتجارة به  في حدّ نفسه مع كونه ذا منفعة محللة مقصودة عند العقلاء إذ أن أليافه المغطية لساقه تغزل وينسج منها الأقمشة، ويتخذ منه القرطاس، وتفتل منه الحبال.","/arabic/qa/23195/"
"2952","
1
السؤال: ما هو تعريف المساقاة؟","الجواب: المساقاة هي : ( اتفاق شخص مع آخر على رعاية أشجار و نحوها و إصلاح شؤونها إلى مدة معينة بحصة من حاصلها ).","/arabic/qa/5531/"
"2953","
1
السؤال: هل يمكن ان يتم عقد المضاربة في الاعمال الزراعية او تشغيل المعامل والمكائن وإدارة الشركات والمكاتب وغير ذلك من الاعمال؟ ام هو خاصّ بالتجارة فقط؟","الجواب: يشترط في المضاربة ان يكون الاسترباح بالتجارة حصراً، واما في موارد الاسترباح بغيرها فيمكن ان يتم الامر على سبيل الجعالة.","/arabic/qa/4500/"
"2954","
2
السؤال: طرحت عدة من البنوك المشتركة في بعض الدول العربية مشروعاً اسمه (صناديق الاستثمار) على شكل اسهم؟ يقوم البنك عبر هذا المشروع بدور العامل في عقد المضاربة حيث يستثمر هذه الأموال في عمليات تجارية مختلفة داخل وخارج الدولة.
ويدعي بعض المسؤولين في هذه البنوك من المؤمنين بأنّ هذه البنوك لا تستثمر هذه الأموال إلاّ في تجارة السلع المحللة كالحبوب ونحوها.
و يزعم آخرون بأنها تتاجر بكافة السلع المتاحة المحللة منها والمحرمة، ولا نعلم مستنداً واضحاً لهذا الزعم، ونتيجة لتضارب الأقوال ظل الناس في حيرة من حقيقة هذا المشروع:
أ ـ فهل يجوز والحال هذه الاسهام في هذه الصناديق اعتماداً على شهادة الثقاة بعد البناء على صحة هذه المعاملة، ام لابد من الإحراز اليقيني من صحة المعاملة؟
ب ـ على فرض البناء من صحة هذه المعاملة فهل نعامل ارباحها معاملة اسهم البنوك من تملك نصفها والتصدق بالنصف الآخر، ام تملكها كلها؟","الجواب: أ ـ اذا كان مقتضى الاتفاق المبرم مع المسؤولين عنها هو استثمار الأموال المدفوعة لهم في الاتجار بالسلع المحللة وهم يدعون رعاية الاتفاق والالتزام به فلا يعتني باحتمال تخلفهم عنه مالم يثبت بطريق معتبر شرعاً.
ب ـ يجوز لدافع المبلغ ان يتصرف في جميع الحصة المقررة له في عقد المضاربة مع استجماعه للشروط المعتبرة في صحته، ومنها ان تكون حصة كل من المالك والعامل معينة بنسبة مئوية من الربح كأن يكون (25%) من الربح للمالك والباقي للعامل ولا يصح ان يجعل للمالك حصة معينة بنسبة مئوية من راس المال.","/arabic/qa/4502/"
"2955","
3
السؤال: شخص اودع مالاً لدى مؤسسة على نحو المضاربة فتدفع له مقداراً من الربح بنسبة (20%) مثلاً فهل يجوز ذلك؟","الجواب: اذا كان بنسبة (20%) من راس المال لم يصح وان كان بهذه النسبة مثلاً من الارباح صح مع توفر سائر شروط المضاربة المذكورة في الرسالة العملية فلتلاحظ.","/arabic/qa/4504/"
"2956","
4
السؤال: جرى اتفاق بين صاحب محل تجاري وصاحب راس المال حيث اشترط صاحب المحل (الذي لم يدفع ولم يؤد عملاً سوى تقديم محله) أخذه ثلث الارباح وعدم تحمله الخسارة، فما حُكم هذا التعاقد؟","الجواب: هذه المعاملة فاسدة وعلى تقدير وقوعها فلا يستحق صاحب المحل على صاحب راس المال الاّ اجرة مثل محله وتكون جميع الارباح لصاحب رأس المال.","/arabic/qa/4505/"
"2957","
5
السؤال: اذا اعطى شخص مبلغاً معيناً لآخر لغرض تشغيله من دون تعيين نسب الارباح او الخسارة للطرفين فهل يجوز تقسيم الأرباح والخسارة بعد ظهورهما بنسب معينة بعد موافقة الطرفين علماً ان المبلغ ملكٌ لأبيه وأخيه؟","الجواب: اذا لم يكن هنا ما يعين النسبة من جهة تعارف او نحوه فالمضاربة محكومة بالبطلان وللعامل مطالبة صاحب المال بأجرة مثل عمله اذا كان التشغيل بطلب منه ـ كما فُرض في السؤال ـ ولهما المصالحة عنها بمقدار من الربح.","/arabic/qa/4506/"
"2958","
6
السؤال: اتفق شخص مع آخر على ان تكون بينهما مضاربة برأس المال والمحل من أحدهما والعمل من الآخر والربح بينهما مناصفة وبعد مدة وضع العامل راس مال مساوياً لرأس المال الاصلي الذي يملكه المالك وبقيت النسبة بينهما فهل يصح ذلك؟","الجواب: نعم يصح اذا أبدل عقد المضاربة بعقد الشركة مع مراعاة شروطه المذكورة في الرسالة العملية.","/arabic/qa/4507/"
"2959","
7
السؤال: هناك بعض الشركات المستثمرة تعطي للمودع نسبة من الفائدة علاوة على نسبة من الربح؟ فهل يجوز الايداع عنها واخذ نسبة الربح والفائدة؟","الجواب: اذا كانت المعاملة مع الشركة على سبيل المضاربة وتوفرت شروط صحتها فالظاهر انه لا مانع من اشتراط شيء من الفائدة للمالك بالاضافة الى النسبة المئوية من الارباح.","/arabic/qa/4508/"
"2960","
8
السؤال: هناك بعض الناس يعطوننا اموالاً ويقولون لنا شغلوا هذه الاموال واعطونا من الارباح دون الخسارة. فهل يجوز ذلك؟ ولو قالوا إنّ الأرباح مناصفة ويتحمّلون الخسارة (1%) عليّ الباقي عليك فهل هذه المضاربة صحيحة؟ واذا لم يحددوا نسبة لا في الارباح ولافي الخسارة فهل يجوز اعطاء هم مبلغاً من الارباح دون تحديد وهل لهم حق المطالبة؟","الجواب: اذا اشترط المالك على العامل في ضمن عقد المضاربة ان تكون الخسارة عليه بتمامها صح الشرط ولكن يكون تمام الربح ايضاً للعامل من دون مشاركة المالك فيه، واذا اشترط عليه تحمل بعض الخسارة بنسبة معينة صح الشرط ويكون الربح بينهما بالنسبة المتفقة بينهما، واما مع عدم تعيين حصة كل منهما من الربح فالمضاربة فاسدة وتكون جميع الارباح للمالك وعليه للعامل اجرة مثل عمله.","/arabic/qa/4509/"
